Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Output Token (ms),14223.23,2282.78,68002.04,11961739.62,2571.46,3349.07,4138.62,5767.25,9159.03,17692.02,34235.55,43549.42,58021.46,12916.90
Time to First Token (ms),880.35,428.51,3219.69,901480.18,443.71,492.31,500.56,552.31,616.24,712.44,2625.42,2810.55,3008.69,728.44
Time to Second Token (ms),71.65,26.53,221.64,73370.74,49.82,51.79,52.42,53.78,55.54,56.72,184.75,195.82,214.66,45.67
Tokens In Flight (tokens),152071.23,0.00,237533.38,,,,,,175634.32,,196586.57,204981.65,227787.34,54543.93
Usage Completion Tokens (tokens),1709.84,205.00,4096.00,1750878.00,282.61,393.30,471.00,656.50,1057.50,2710.25,4096.00,4096.00,4096.00,1367.64
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.05,20.00,59.00,28722.00,21.00,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Usage Reasoning Tokens (tokens),1439.93,103.00,4096.00,1474491.00,126.92,181.60,239.30,365.00,675.50,2322.75,4096.00,4096.00,4096.00,1451.98
Usage Total Tokens (tokens),1737.89,228.00,4147.00,1779600.00,311.23,420.15,497.60,679.75,1087.00,2735.00,4125.00,4127.00,4137.00,1368.69

Metric,Value
Benchmark Duration (sec),247.43
Input Token Throughput (tokens/sec),116.06
Output Token Throughput (tokens/sec),7075.21
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),4.14
Total Input Sequence Length (tokens),28722.00
Total Output Sequence Length (tokens),1750878.00
Total Output Tokens (tokens),276387.00
Total Reasoning Tokens (tokens),1474491.00
Total Token Throughput (tokens/sec),7191.27
Total Usage Completion Tokens (tokens),1750878.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),28722.00
Total Usage Reasoning Tokens (tokens),1474491.00
Total Usage Total Tokens (tokens),1779600.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
