Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),4059.33,0.00,94996.21,,,,,,3751.50,,7456.40,9559.35,16285.60,3267.14
Effective Total Throughput (tokens/sec),37859.54,0.00,187521.55,,,,,,38481.29,,63396.13,74976.03,113257.83,24005.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,355.69,1.00,27129.00,401569.00,5.00,22.40,37.00,59.00,117.00,300.00,628.20,1024.60,3136.28,1368.35
HTTP Chunks Sent,1.00,1.00,1.00,1129.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.02,0.00,3.00,27.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.23
HTTP Connection Overhead (ms),0.04,0.00,4.99,42.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.38
HTTP Connection Reused (ratio),0.98,0.00,1.00,1108.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.14
HTTP Data Received (KB),100.58,1.04,7542.03,113559.86,2.18,6.90,11.25,17.41,33.87,85.74,176.74,288.16,878.56,382.08
HTTP Data Sent (KB),278.21,0.86,506.61,314103.34,1.81,69.77,113.92,202.23,285.35,372.99,422.06,441.48,475.04,116.23
HTTP DNS Lookup (ms),0.01,0.00,2.07,15.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16
HTTP Duration (excl. conn) (ms),31782.11,1340.43,1128223.38,35881998.71,5801.48,9190.03,11470.13,16540.02,22788.37,32880.46,48182.80,65691.86,158764.83,58714.74
HTTP Receiving (ms),15679.96,0.00,1114913.35,17702674.96,180.35,932.38,1596.87,2649.25,5258.24,13350.41,28718.48,45708.67,141046.61,58367.77
HTTP Sending (ms),0.18,0.07,3.30,198.29,0.11,0.12,0.12,0.13,0.15,0.16,0.17,0.19,0.73,0.24
HTTP Total Time (ms),31782.14,1340.43,1128223.38,35882041.54,5801.48,9190.03,11470.13,16540.02,22788.37,32880.46,48182.80,65691.86,158764.83,58714.73
HTTP Waiting (TTFB) (ms),16101.97,781.79,56920.74,18179125.45,3224.06,4920.27,6543.94,10536.95,14855.22,19882.30,26849.53,31363.27,48175.20,8352.74
Input Sequence Length (tokens),72024.37,217.00,130044.00,81315509.00,426.08,18026.40,29500.00,52299.00,74265.00,96456.00,109425.20,114356.40,123043.72,30053.97
Inter Chunk Latency (ms),44.21,0.00,18325.12,17690389.10,7.11,35.04,38.23,40.93,43.61,46.79,48.30,49.81,96.35,33.27
Inter Token Latency (ms),17.95,10.54,156.57,20247.16,12.09,13.45,14.44,16.08,17.62,19.13,21.00,22.26,28.52,5.32
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),883.86,1.00,59903.00,997876.00,11.28,49.40,90.80,142.00,294.00,774.00,1608.00,2505.40,7432.16,3229.72
Output Token Count (tokens),1241.94,2.00,59903.00,661956.00,12.00,51.80,87.00,146.00,417.00,922.00,2089.80,4039.60,12709.52,4462.07
Output Token Throughput Per User (tokens/sec/user),57.57,6.39,94.84,64942.35,35.06,44.92,47.62,52.28,56.74,62.18,69.25,74.33,82.69,9.16
Prefill Throughput Per User (tokens/sec/user),5930.72,8.90,94996.23,6695787.89,33.27,891.51,1615.30,3029.21,4800.52,7113.92,11408.06,14963.68,24482.57,5341.58
Reasoning Token Count (tokens),297.54,0.00,6439.00,335920.00,0.00,0.00,0.00,0.00,167.00,365.00,718.80,1072.20,2121.00,475.47
Request Latency (ms),31781.84,1340.48,1128223.45,35881694.70,5801.56,9190.11,11470.20,16540.09,22788.44,32880.54,48182.85,65691.92,158764.90,58714.81
Requested OSL (tokens),883.86,1.00,59903.00,997876.00,11.28,49.40,90.80,142.00,294.00,774.00,1608.00,2505.40,7432.16,3229.72
Time to First Output Token (ms),20635.90,782.69,112211.01,10998935.55,3601.87,6289.38,8652.72,12704.57,19287.80,25907.18,32983.83,38617.04,61423.18,11381.63
Time to First Token (ms),16112.76,782.69,56920.96,18191305.59,3226.08,4983.49,6544.12,10549.06,14883.08,19897.41,26850.48,31363.52,48175.43,8346.80
Time to Second Token (ms),31.64,0.38,233.95,35688.39,0.57,0.70,0.86,2.68,22.39,42.34,77.73,109.24,162.25,35.80
Tokens In Flight (tokens),1226145.29,0.00,1762385.02,,,,,,1391924.22,,1563574.92,1605040.08,1695514.90,440403.93
Usage Completion Tokens (tokens),883.86,1.00,59903.00,997876.00,11.28,49.40,90.80,142.00,294.00,774.00,1608.00,2505.40,7432.16,3229.72
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),72024.37,217.00,130044.00,81315509.00,426.08,18026.40,29500.00,52299.00,74265.00,96456.00,109425.20,114356.40,123043.72,30053.97
Usage Reasoning Tokens (tokens),297.54,0.00,6439.00,335920.00,0.00,0.00,0.00,0.00,167.00,365.00,718.80,1072.20,2121.00,475.47
Usage Total Tokens (tokens),72908.22,292.00,132102.00,82313385.00,452.12,18408.60,30015.00,53342.00,74822.00,96934.00,110177.60,115160.80,124483.76,30183.43

Metric,Value
Benchmark Duration (sec),2173.60
Input Token Throughput (tokens/sec),37401.09
Maximum Response Timestamp (ns),1790054600724808704.00
Minimum Request Timestamp (ns),1790052427121494784.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),458.97
Request Count,1129.00
Request Throughput (requests/sec),0.52
Theoretical Prefix Cache Hit (%),95.34
Total Input Sequence Length (tokens),81315509.00
Total Output Sequence Length (tokens),997876.00
Total Output Tokens (tokens),661956.00
Total Reasoning Tokens (tokens),335920.00
Total Token Throughput (tokens/sec),37860.06
Total Usage Completion Tokens (tokens),997876.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),81315509.00
Total Usage Reasoning Tokens (tokens),335920.00
Total Usage Total Tokens (tokens),82313385.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
