Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),36.11,27.61,40.45,3610.62,29.98,30.14,33.38,36.04,36.60,37.21,37.65,38.44,40.08,2.26
Tokens In Flight (tokens),10568.48,0.00,24566.22,,,,,,10787.95,,16887.83,18719.52,22770.95,5276.03
Usage Completion Tokens (tokens),1547.47,236.00,4096.00,154747.00,238.97,323.30,374.50,517.00,1036.00,1664.50,4096.00,4096.00,4096.00,1361.79
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),1394.16,112.00,4096.00,139416.00,156.55,239.65,265.30,344.00,846.00,1449.25,4096.00,4096.00,4096.00,1402.67
Usage Total Tokens (tokens),1685.83,301.00,4426.00,168583.00,313.87,424.15,462.80,683.25,1184.00,1920.00,4212.10,4248.55,4361.65,1377.57

Metric,Value
Benchmark Duration (sec),191.54
Input Token Throughput (tokens/sec),72.23
Output Token Throughput (tokens/sec),807.87
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.52
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),154747.00
Total Output Tokens (tokens),15331.00
Total Reasoning Tokens (tokens),139416.00
Total Token Throughput (tokens/sec),880.10
Total Usage Completion Tokens (tokens),154747.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),139416.00
Total Usage Total Tokens (tokens),168583.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
