Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Total Throughput (tokens/sec),7790.85,0.00,25246.65,,,,,,8312.37,,9290.55,10690.75,12471.96,2422.21
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,358.48,43.00,1171.00,734171.00,50.00,67.35,86.00,122.00,212.00,494.00,958.30,1027.95,1098.00,322.52
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.30,0.00,27.44,619.47,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.50,5.54,1.76
HTTP Connection Overhead (ms),0.33,0.00,31.43,680.05,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.50,9.34,1.91
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),155.29,19.66,503.12,318028.72,22.81,30.34,38.17,53.70,92.25,213.38,413.91,442.71,472.00,138.53
HTTP Data Sent (KB),0.62,0.28,1.52,1263.87,0.30,0.34,0.38,0.45,0.56,0.74,0.95,1.10,1.43,0.23
HTTP DNS Lookup (ms),0.03,0.00,4.16,60.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33
HTTP Duration (excl. conn) (ms),50166.84,3687.03,179716.06,102741680.07,6864.61,14927.83,20416.94,27354.95,39783.23,68202.57,96850.75,111305.14,136595.61,31065.55
HTTP Receiving (ms),31387.74,2729.93,161093.45,64282085.46,3515.85,4864.56,6100.46,9128.96,18311.05,48247.56,77319.25,88866.61,115828.37,29191.20
HTTP Sending (ms),0.44,0.06,27.63,906.42,0.11,0.12,0.12,0.13,0.14,0.15,0.59,1.60,5.74,1.76
HTTP Total Time (ms),50167.17,3687.03,179716.06,102742360.11,6871.82,14928.04,20416.94,27354.95,39783.23,68202.57,96850.83,111305.14,136595.61,31065.28
HTTP Waiting (TTFB) (ms),18778.66,341.63,65730.96,38458688.19,684.03,1198.51,8089.47,13803.66,18332.41,23247.14,30041.17,34916.20,43538.01,9061.17
Input Sequence Length (tokens),142.94,50.00,403.00,292750.00,51.00,62.00,78.00,98.00,129.00,166.00,238.00,281.00,330.00,64.08
Inter Chunk Latency (ms),87.81,22.03,71872.98,64268694.72,50.06,59.62,61.76,66.70,72.66,76.11,79.36,80.78,84.86,563.31
Inter Token Latency (ms),19.61,9.97,174.00,40163.74,11.00,12.15,12.86,14.18,15.98,19.46,30.04,41.23,69.07,11.74
Output Sequence Length (tokens),1597.16,227.00,4096.00,3270989.00,252.00,325.00,394.80,590.00,1019.00,2216.50,4096.00,4096.00,4096.00,1335.44
Output Token Count (tokens),185.54,1.00,526.00,318574.00,48.00,64.00,85.00,128.00,172.00,241.00,294.00,344.20,421.68,84.11
Output Token Throughput Per User (tokens/sec/user),59.27,5.75,100.31,121394.80,14.48,24.25,33.28,51.39,62.57,70.52,77.73,82.33,90.95,16.84
Prefill Throughput Per User (tokens/sec/user),19.41,1.32,774.94,39743.54,1.90,2.71,3.36,4.78,7.27,11.83,22.32,103.89,243.07,49.35
Reasoning Token Count (tokens),1441.61,105.00,4096.00,2952415.00,157.00,216.00,276.00,429.00,803.50,1958.50,4096.00,4096.00,4096.00,1379.61
Request Latency (ms),50160.36,3687.11,179716.14,102728426.59,6864.68,14927.88,20364.53,27327.27,39783.28,68202.63,96850.80,111305.21,136595.68,31067.97
Time to First Output Token (ms),38066.66,3274.50,143965.86,64865586.22,5586.48,12125.29,17260.95,23947.82,31701.45,46763.85,67190.83,81083.86,108935.01,21565.22
Time to First Token (ms),18779.17,341.96,65731.16,38459731.88,684.69,1199.19,8089.65,13803.84,18332.60,23247.35,30041.36,34916.42,43538.22,9060.80
Time to Second Token (ms),92.39,27.65,27339.67,189214.32,41.34,56.37,59.90,65.44,71.51,75.17,78.85,80.11,82.61,732.06
Tokens In Flight (tokens),216499.64,0.00,289644.33,,,,,,233909.75,,258896.49,266334.82,282104.20,56639.28
Usage Completion Tokens (tokens),1597.16,227.00,4096.00,3270989.00,252.00,325.00,394.80,590.00,1019.00,2216.50,4096.00,4096.00,4096.00,1335.44
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),142.94,50.00,403.00,292750.00,51.00,62.00,78.00,98.00,129.00,166.00,238.00,281.00,330.00,64.08
Usage Reasoning Tokens (tokens),1441.61,105.00,4096.00,2952415.00,157.00,216.00,276.00,429.00,803.50,1958.50,4096.00,4096.00,4096.00,1379.61
Usage Total Tokens (tokens),1740.11,286.00,4499.00,3563739.00,329.00,420.70,489.00,709.75,1184.50,2388.75,4236.00,4269.95,4373.00,1354.59

Metric,Value
Benchmark Duration (sec),457.16
Input Token Throughput (tokens/sec),640.36
Output Token Throughput (tokens/sec),7154.97
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),4.48
Total Input Sequence Length (tokens),292750.00
Total Output Sequence Length (tokens),3270989.00
Total Output Tokens (tokens),318574.00
Total Reasoning Tokens (tokens),2952415.00
Total Token Throughput (tokens/sec),7795.33
Total Usage Completion Tokens (tokens),3270989.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),292750.00
Total Usage Reasoning Tokens (tokens),2952415.00
Total Usage Total Tokens (tokens),3563739.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
