Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Latency (ms),18519.80,3116.14,53501.43,4741068.57,3660.16,4481.97,5778.12,7524.12,11669.06,26578.70,45326.56,48187.44,51234.29,14800.65
Time to First Output Token (ms),9770.51,1912.55,45562.23,2051806.09,2141.87,2737.36,3354.91,4349.70,6010.21,12568.08,21183.07,26706.31,39266.06,8275.01
Time to First Token (ms),518.60,391.74,859.76,132762.82,392.92,396.65,398.70,441.50,488.70,539.07,728.99,769.96,854.80,112.55
Time to Second Token (ms),43.89,28.36,49.24,11236.68,39.04,40.69,41.42,43.87,44.29,44.56,44.94,46.42,49.12,2.12
Tokens In Flight (tokens),38653.31,0.00,60985.67,,,,,,42176.45,,51940.12,54802.50,59236.98,13688.56
Usage Completion Tokens (tokens),1684.89,273.00,4096.00,431332.00,353.30,414.25,511.50,667.00,1070.00,2274.25,4096.00,4096.00,4096.00,1335.15
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.98,20.00,59.00,7162.00,20.00,23.00,23.00,25.00,27.00,30.00,32.00,36.00,44.35,4.70
Usage Reasoning Tokens (tokens),1413.23,116.00,4096.00,361786.00,148.50,214.00,263.50,365.25,707.00,1965.00,4096.00,4096.00,4096.00,1426.02
Usage Total Tokens (tokens),1712.87,304.00,4147.00,438494.00,380.15,442.75,537.00,693.75,1098.00,2303.75,4125.50,4127.00,4134.00,1336.33

Metric,Value
Benchmark Duration (sec),167.83
Input Token Throughput (tokens/sec),42.67
Output Token Throughput (tokens/sec),2569.90
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.53
Total Input Sequence Length (tokens),7162.00
Total Output Sequence Length (tokens),431332.00
Total Output Tokens (tokens),69546.00
Total Reasoning Tokens (tokens),361786.00
Total Token Throughput (tokens/sec),2612.58
Total Usage Completion Tokens (tokens),431332.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),7162.00
Total Usage Reasoning Tokens (tokens),361786.00
Total Usage Total Tokens (tokens),438494.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
