Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Tokens (tokens),263.88,21.00,1434.00,270218.00,21.00,22.15,24.00,35.00,64.00,593.75,734.00,863.25,1318.00,335.57
Usage Reasoning Tokens (tokens),890.08,31.00,4096.00,911444.00,160.23,221.30,282.30,447.75,762.00,1016.50,1502.70,2268.05,4096.00,739.35
Usage Total Tokens (tokens),1383.87,207.00,4799.00,1417080.00,239.00,352.05,489.20,772.00,1223.50,1780.25,2413.80,2898.75,4135.00,838.87

Metric,Value
Benchmark Duration (sec),169.22
Input Token Throughput (tokens/sec),1596.73
Output Token Throughput (tokens/sec),6776.88
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),6.05
Total Input Sequence Length (tokens),270218.00
Total Output Sequence Length (tokens),1146862.00
Total Output Tokens (tokens),235418.00
Total Reasoning Tokens (tokens),911444.00
Total Token Throughput (tokens/sec),8373.61
Total Usage Completion Tokens (tokens),1146862.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),270218.00
Total Usage Reasoning Tokens (tokens),911444.00
Total Usage Total Tokens (tokens),1417080.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
