Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.01,0.00,0.52,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.06
HTTP Connection Reused (ratio),0.98,0.00,1.00,319.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.14
HTTP Data Received (KB),89.98,1.04,1357.05,29332.82,2.19,7.19,11.46,16.96,33.25,95.25,195.80,329.98,821.51,157.84
HTTP Data Sent (KB),285.81,1.64,505.53,93173.51,4.33,79.73,153.91,211.71,304.27,368.91,404.46,424.65,478.00,107.99
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),115761.94,2376.09,322921.15,37738392.29,5143.03,11380.98,14211.37,31735.72,129673.64,191628.31,206985.15,215599.38,252436.64,79843.87
HTTP Receiving (ms),11368.08,0.00,201268.38,3705995.24,199.28,967.05,1274.43,2203.36,4355.37,11034.66,26366.48,44236.45,100088.45,20869.49
HTTP Sending (ms),0.17,0.11,0.71,55.17,0.12,0.12,0.13,0.13,0.15,0.17,0.19,0.25,0.58,0.09
HTTP Total Time (ms),115761.95,2376.09,322921.15,37738395.37,5143.03,11380.98,14211.37,31735.72,129673.64,191628.31,206985.15,215599.38,252436.64,79843.86
HTTP Waiting (TTFB) (ms),104393.69,798.72,223936.03,34032341.88,1879.97,4278.34,8714.69,19273.47,116238.18,184180.94,198937.82,204823.24,214605.80,79082.89
Input Sequence Length (tokens),73955.22,406.00,129783.00,24109401.00,1096.00,20710.75,39979.50,55195.25,78938.00,95535.50,104443.50,109951.25,123098.25,27894.04
Inter Chunk Latency (ms),35.89,0.12,596.08,3699732.05,22.95,27.36,27.61,28.40,34.81,40.92,46.15,48.16,84.03,10.63
Inter Token Latency (ms),14.25,7.25,24.85,4632.45,8.06,9.72,10.58,11.82,13.79,16.89,18.50,19.61,23.03,3.21
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),800.52,1.00,13051.00,260970.00,12.00,72.00,94.50,144.25,295.50,843.75,1706.00,2901.00,6894.50,1424.51
Output Token Count (tokens),1003.44,7.00,12869.00,157540.00,15.00,69.20,94.60,148.00,425.00,902.00,2564.60,3621.60,9240.92,1731.41
Output Token Throughput Per User (tokens/sec/user),73.84,40.25,137.86,23999.20,43.43,50.98,54.05,59.20,72.51,84.57,94.54,102.83,124.07,17.07
Prefill Throughput Per User (tokens/sec/user),3012.77,2.19,56500.23,982163.80,10.86,240.46,281.04,461.72,654.40,3249.77,7823.63,10917.62,24827.14,5726.56
Reasoning Token Count (tokens),317.27,0.00,2826.00,103430.00,0.00,0.00,0.00,0.25,186.50,381.50,878.00,1195.25,2211.00,435.05
Request Latency (ms),115761.49,2340.39,322921.21,37738246.61,5143.09,11381.06,14211.44,31735.79,129673.70,191628.38,206985.21,215599.45,252436.70,79843.71
Requested OSL (tokens),800.52,1.00,13051.00,260970.00,12.00,72.00,94.50,144.25,295.50,843.75,1706.00,2901.00,6894.50,1424.51
Time to First Output Token (ms),116762.79,1315.98,223986.74,18331757.61,2598.77,7526.03,12583.27,34951.11,147919.85,189073.34,203172.70,209261.37,217664.21,76939.94
Time to First Token (ms),104412.62,798.98,223986.74,34038514.56,1882.47,4278.69,8738.02,19273.72,116337.09,184181.17,198938.04,204855.25,214636.08,79094.49
Time to Second Token (ms),51.43,0.20,236.64,16715.26,0.28,0.90,1.07,18.31,32.49,75.94,129.85,149.65,190.06,48.95
Tokens In Flight (tokens),1420981.73,0.00,1687185.72,,,,,,1547131.00,,1650620.16,1665469.00,1673137.98,405463.38
Usage Completion Tokens (tokens),800.52,1.00,13051.00,260970.00,12.00,72.00,94.50,144.25,295.50,843.75,1706.00,2901.00,6894.50,1424.51
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),73955.22,406.00,129783.00,24109401.00,1096.00,20710.75,39979.50,55195.25,78938.00,95535.50,104443.50,109951.25,123098.25,27894.04
Usage Reasoning Tokens (tokens),317.27,0.00,2826.00,103430.00,0.00,0.00,0.00,0.25,186.50,381.50,878.00,1195.25,2211.00,435.05
Usage Total Tokens (tokens),74755.74,425.00,130035.00,24370371.00,1358.25,20848.50,40142.50,56093.50,79664.00,96242.75,105935.00,112468.00,124070.50,28031.48

Metric,Value
Benchmark Duration (sec),1996.47
Input Token Throughput (tokens/sec),11480.66
Maximum Response Timestamp (ns),1790019751431266816.00
Minimum Request Timestamp (ns),1790017754962440704.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),124.27
Request Count,326.00
Request Throughput (requests/sec),0.16
Theoretical Prefix Cache Hit (%),95.45
Total Input Sequence Length (tokens),24109401.00
Total Output Sequence Length (tokens),260970.00
Total Output Tokens (tokens),157540.00
Total Reasoning Tokens (tokens),103430.00
Total Token Throughput (tokens/sec),11604.93
Total Usage Completion Tokens (tokens),260970.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),24109401.00
Total Usage Reasoning Tokens (tokens),103430.00
Total Usage Total Tokens (tokens),24370371.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
