Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Count (tokens),217.20,13.00,877.00,19765.00,17.50,33.50,64.00,127.50,217.00,279.00,346.00,403.00,555.70,129.17
Output Token Throughput Per User (tokens/sec/user),80.24,54.35,115.84,20540.26,60.60,65.84,68.65,72.98,78.74,85.80,93.96,101.18,106.79,10.35
Prefill Throughput Per User (tokens/sec/user),1360.16,537.61,1799.05,348201.92,576.10,644.45,936.84,1271.22,1416.42,1541.30,1658.88,1697.91,1784.76,286.72
Reasoning Token Count (tokens),906.48,109.00,1024.00,232058.00,155.65,326.75,641.50,862.25,1024.00,1024.00,1024.00,1024.00,1024.00,220.69
Request Latency (ms),13184.89,5470.43,17733.54,3375332.81,6401.14,10014.76,10890.08,12153.63,13398.13,14473.79,15378.95,15753.94,16919.65,1988.97
Time to First Output Token (ms),10169.09,2810.41,15631.11,925386.94,2940.32,3381.67,4718.72,8131.36,10932.11,12436.64,14335.68,14510.79,15151.06,3368.60
Time to First Token (ms),816.96,575.86,1927.04,209142.74,580.47,610.17,624.52,672.16,731.42,814.96,1105.85,1607.56,1798.31,276.68
Time to Second Token (ms),43.35,27.10,131.99,11096.77,31.19,35.73,39.98,42.04,43.93,44.39,45.33,46.52,49.09,6.39
Tokens In Flight (tokens),45530.79,0.00,58090.33,,,,,,47649.41,,52620.33,54115.03,57058.62,8915.61
Usage Completion Tokens (tokens),983.68,394.00,1024.00,251823.00,406.95,688.00,944.50,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,130.20
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,265217.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.06
Usage Reasoning Tokens (tokens),906.48,109.00,1024.00,232058.00,155.65,326.75,641.50,862.25,1024.00,1024.00,1024.00,1024.00,1024.00,220.69
Usage Total Tokens (tokens),2019.69,1430.00,2061.00,517040.00,1442.95,1724.00,1980.50,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,130.20

Metric,Value
Benchmark Duration (sec),111.45
Input Token Throughput (tokens/sec),2379.64
OSL Mismatch Count,28.00
Output Token Throughput (tokens/sec),2259.46
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),2.30
Total Input Sequence Length (tokens),265217.00
Total Output Sequence Length (tokens),251823.00
Total Output Tokens (tokens),19765.00
Total Reasoning Tokens (tokens),232058.00
Total Token Throughput (tokens/sec),4639.10
Total Usage Completion Tokens (tokens),251823.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),265217.00
Total Usage Reasoning Tokens (tokens),232058.00
Total Usage Total Tokens (tokens),517040.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
