Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),16461.92,2034.53,62350.91,2633906.52,2274.41,2998.75,4217.67,6722.52,15032.06,23778.16,31301.40,33971.71,43868.09,10856.88
HTTP Receiving (ms),15829.48,1526.80,61384.02,2532716.12,1580.33,2406.98,3736.47,6128.72,14312.24,23128.50,30612.89,33473.35,43199.19,10811.02
HTTP Sending (ms),0.14,0.11,0.25,22.17,0.11,0.12,0.12,0.12,0.14,0.15,0.16,0.16,0.20,0.02
HTTP Total Time (ms),16461.92,2034.53,62350.91,2633906.52,2274.41,2998.75,4217.67,6722.52,15032.06,23778.16,31301.40,33971.71,43868.09,10856.88
HTTP Waiting (TTFB) (ms),632.30,310.65,1346.79,101168.23,419.43,436.55,442.36,483.08,582.32,706.77,943.61,1054.20,1296.87,199.94
Input Sequence Length (tokens),854.49,24.00,4391.00,136718.00,25.18,30.95,34.00,50.00,336.50,1405.75,2376.80,2704.80,4159.82,1046.50
Inter Chunk Latency (ms),36.88,22.61,79.12,2532113.33,30.39,33.80,35.55,36.38,36.89,37.47,38.42,39.42,41.66,2.14
Inter Token Latency (ms),9.51,5.31,18.03,1522.33,5.54,5.98,6.26,7.44,9.09,11.49,12.91,14.10,16.61,2.65
Output Sequence Length (tokens),1616.55,229.00,4096.00,258648.00,231.77,359.60,482.80,831.75,1487.00,2233.75,2912.20,4096.00,4096.00,1006.29
Output Token Count (tokens),537.72,2.00,3775.00,81734.00,12.02,25.55,37.20,139.00,343.50,870.75,1176.80,1408.50,1743.37,514.49
Output Token Throughput Per User (tokens/sec/user),113.34,55.47,188.36,18135.00,60.20,70.92,77.46,87.05,109.98,134.50,159.69,167.36,180.44,30.96
Prefill Throughput Per User (tokens/sec/user),1106.71,46.03,3602.27,177073.20,46.82,59.86,66.81,97.24,665.48,2040.22,2717.70,3104.74,3325.25,1095.50
Reasoning Token Count (tokens),1105.71,31.00,4096.00,176914.00,97.18,207.70,286.70,591.75,899.50,1229.25,1953.10,4094.10,4096.00,906.33
Request Latency (ms),16458.22,2034.60,62350.98,2633315.09,2274.48,2996.96,4217.74,6722.58,15032.13,23778.22,31301.47,33971.78,43868.10,10855.96
Time to First Output Token (ms),9357.87,823.91,27223.88,1413037.82,1271.13,2293.25,3003.14,4621.37,9143.29,13060.08,15974.91,18219.28,24685.52,5312.22
Time to First Token (ms),632.51,310.90,1346.98,101201.76,419.63,436.74,442.56,483.31,582.54,706.96,943.79,1054.43,1297.09,199.94
Time to Second Token (ms),35.83,26.36,40.84,5733.04,31.44,33.14,34.16,35.22,36.09,36.66,37.21,37.61,39.69,1.64
Tokens In Flight (tokens),15825.21,0.00,28755.13,,,,,,16321.83,,22902.53,24404.26,27235.83,5665.25
Usage Completion Tokens (tokens),1616.55,229.00,4096.00,258648.00,231.77,359.60,482.80,831.75,1487.00,2233.75,2912.20,4096.00,4096.00,1006.29
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),854.49,24.00,4391.00,136718.00,25.18,30.95,34.00,50.00,336.50,1405.75,2376.80,2704.80,4159.82,1046.50
Usage Reasoning Tokens (tokens),1105.71,31.00,4096.00,176914.00,97.18,207.70,286.70,591.75,899.50,1229.25,1953.10,4094.10,4096.00,906.33
Usage Total Tokens (tokens),2471.04,268.00,7091.00,395366.00,305.85,534.10,677.20,1187.00,1974.50,3593.50,4755.10,5731.20,6942.41,1633.16

Metric,Value
Benchmark Duration (sec),349.20
Input Token Throughput (tokens/sec),391.51
Output Token Throughput (tokens/sec),740.67
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),0.46
Total Input Sequence Length (tokens),136718.00
Total Output Sequence Length (tokens),258648.00
Total Output Tokens (tokens),81734.00
Total Reasoning Tokens (tokens),176914.00
Total Token Throughput (tokens/sec),1132.17
Total Usage Completion Tokens (tokens),258648.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),136718.00
Total Usage Reasoning Tokens (tokens),176914.00
Total Usage Total Tokens (tokens),395366.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
