Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Total Throughput (tokens/sec),1050.65,0.00,21139.95,,,,,,685.94,,1969.89,4073.96,9465.38,1668.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,902.62,41.00,9684.00,148029.00,55.52,83.45,107.90,152.75,259.00,616.50,2087.90,5090.50,8659.80,1794.19
HTTP Chunks Sent,1.00,1.00,1.00,164.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),2.45,0.00,23.06,402.57,0.00,0.00,0.25,0.37,1.09,3.96,5.88,7.38,13.52,3.23
HTTP Connection Overhead (ms),2.97,0.00,23.06,486.65,0.00,0.00,0.25,0.37,1.09,3.96,8.38,13.16,17.34,4.23
HTTP Connection Reused (ratio),0.10,0.00,1.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.30
HTTP Data Received (KB),388.81,18.80,4166.34,63765.16,25.00,37.07,47.30,66.47,111.94,265.28,895.98,2186.02,3727.92,771.94
HTTP Data Sent (KB),0.59,0.25,1.49,96.14,0.27,0.31,0.35,0.42,0.54,0.71,0.91,1.05,1.34,0.23
HTTP DNS Lookup (ms),0.51,0.00,6.17,84.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.54,6.10,1.59
HTTP Duration (excl. conn) (ms),59773.96,3284.13,575018.88,9802929.54,4532.93,6463.03,7906.48,10892.52,19890.80,41018.64,136151.97,355396.38,562087.46,115465.47
HTTP Receiving (ms),56882.43,2397.31,574136.49,9328718.04,3382.58,4932.11,6377.19,9111.39,15811.33,36353.61,135268.47,354253.39,561006.96,115892.68
HTTP Sending (ms),2.62,0.17,23.21,429.12,0.19,0.22,0.35,0.52,1.23,4.11,6.15,7.60,13.68,3.23
HTTP Total Time (ms),59776.93,3296.27,575021.98,9803416.19,4532.93,6474.44,7907.31,10894.23,19892.31,41019.66,136155.10,355396.89,562088.19,115464.83
HTTP Waiting (TTFB) (ms),2888.92,691.35,28868.06,473782.38,692.54,824.48,826.05,830.33,882.84,1194.51,9289.83,16398.12,23809.15,5223.43
Input Sequence Length (tokens),143.41,50.00,403.00,23520.00,52.26,63.30,78.30,98.75,129.00,166.75,237.70,280.40,323.07,64.19
Inter Chunk Latency (ms),63.09,23.25,439964.77,9327527.58,32.15,33.92,36.15,41.10,49.67,60.34,64.03,88.50,92.58,1565.56
Inter Token Latency (ms),15.23,10.07,73.96,2498.25,10.82,11.93,12.64,13.68,14.88,15.70,16.94,17.55,26.99,5.14
Output Sequence Length (tokens),3541.68,178.00,33670.00,580835.00,195.45,332.70,437.70,678.50,1102.00,2418.00,7524.10,19818.25,33637.51,7009.33
Output Token Count (tokens),199.30,1.00,540.00,31888.00,51.54,79.00,99.90,141.00,183.50,241.50,323.50,396.55,461.89,91.26
Output Token Throughput Per User (tokens/sec/user),68.17,13.52,99.32,11180.38,38.26,57.00,59.03,63.69,67.21,73.11,79.10,83.85,92.54,9.84
Prefill Throughput Per User (tokens/sec/user),128.90,1.93,384.06,21139.95,4.34,8.06,19.27,74.56,120.52,169.21,238.91,275.65,356.04,81.85
Reasoning Token Count (tokens),3347.24,86.00,33670.00,548947.00,127.04,204.35,328.80,480.50,875.50,2186.50,7295.10,19567.05,33637.51,7012.51
Request Latency (ms),59766.78,3284.27,575016.63,9801751.33,4494.82,6412.09,7906.54,10892.57,19890.87,40978.09,136152.01,355361.53,562086.21,115465.78
Time to First Output Token (ms),44632.19,2573.90,558639.91,7096518.95,3676.31,5470.36,6973.96,9140.98,17175.85,36331.92,76096.77,189836.25,478046.72,86939.78
Time to First Token (ms),2891.61,691.66,28870.83,474223.74,692.82,825.06,827.94,831.71,884.94,1198.26,9291.28,16398.69,23812.21,5223.66
Time to Second Token (ms),58.08,24.99,64.11,9524.98,26.84,52.33,52.50,54.94,60.02,61.52,62.68,63.85,64.08,5.82
Tokens In Flight (tokens),134996.35,0.00,203273.30,,,,,,134539.57,,189659.52,195401.55,200362.37,41263.61
Usage Completion Tokens (tokens),3541.68,178.00,33670.00,580835.00,195.45,332.70,437.70,678.50,1102.00,2418.00,7524.10,19818.25,33637.51,7009.33
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),143.41,50.00,403.00,23520.00,52.26,63.30,78.30,98.75,129.00,166.75,237.70,280.40,323.07,64.19
Usage Reasoning Tokens (tokens),3347.24,86.00,33670.00,548947.00,127.04,204.35,328.80,480.50,875.50,2186.50,7295.10,19567.05,33637.51,7012.51
Usage Total Tokens (tokens),3685.09,228.00,33792.00,604355.00,280.26,432.00,538.20,810.75,1269.50,2590.75,7700.60,19930.00,33792.00,7020.05

Metric,Value
Benchmark Duration (sec),575.02
Input Token Throughput (tokens/sec),40.90
Output Token Throughput (tokens/sec),1010.04
Overall Usage Prompt Cache Read % (%),0.00
Request Count,164.00
Request Throughput (requests/sec),0.29
Total Input Sequence Length (tokens),23520.00
Total Output Sequence Length (tokens),580835.00
Total Output Tokens (tokens),31888.00
Total Reasoning Tokens (tokens),548947.00
Total Token Throughput (tokens/sec),1050.94
Total Usage Completion Tokens (tokens),580835.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),23520.00
Total Usage Reasoning Tokens (tokens),548947.00
Total Usage Total Tokens (tokens),604355.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
