Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Reasoning Token Count (tokens),491.74,150.00,1653.00,49174.00,176.73,233.25,255.80,349.00,444.50,547.75,703.10,858.00,1579.74,254.99
Request Latency (ms),4516.55,1752.20,14273.12,451654.77,1925.12,2317.17,2498.02,3290.90,4121.52,5044.97,6514.85,8094.84,12020.67,2106.27
Time to First Output Token (ms),3585.37,1429.93,12617.63,358536.80,1463.48,1824.07,1954.62,2443.54,3214.41,3965.82,5075.97,6912.86,11189.70,1868.64
Time to First Token (ms),528.55,377.23,777.30,52854.69,396.22,417.38,427.79,456.86,518.52,576.89,623.52,742.97,777.17,89.94
Time to Second Token (ms),34.62,26.08,39.69,3461.64,26.91,30.20,32.38,34.01,35.07,35.70,36.42,38.04,38.94,2.28
Tokens In Flight (tokens),2963.63,0.00,6022.27,,,,,,3010.51,,4498.39,5097.94,5653.11,1137.99
Usage Completion Tokens (tokens),649.98,218.00,1819.00,64998.00,247.70,295.85,347.60,484.00,594.00,740.25,930.80,1077.25,1814.05,295.00
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.71,35.00,136.00,6971.00,39.95,41.95,46.90,54.75,64.50,85.00,100.00,104.10,133.03,21.27
Usage Reasoning Tokens (tokens),491.74,150.00,1653.00,49174.00,176.73,233.25,255.80,349.00,444.50,547.75,703.10,858.00,1579.74,254.99
Usage Total Tokens (tokens),719.69,270.00,1909.00,71969.00,297.72,348.40,398.20,544.25,662.50,801.50,1027.60,1175.85,1902.07,303.15

Metric,Value
Benchmark Duration (sec),64.80
Input Token Throughput (tokens/sec),107.56
Output Token Throughput (tokens/sec),1002.93
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),1.54
Total Input Sequence Length (tokens),6971.00
Total Output Sequence Length (tokens),64998.00
Total Output Tokens (tokens),15824.00
Total Reasoning Tokens (tokens),49174.00
Total Token Throughput (tokens/sec),1110.50
Total Usage Completion Tokens (tokens),64998.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),6971.00
Total Usage Reasoning Tokens (tokens),49174.00
Total Usage Total Tokens (tokens),71969.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
