Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.81,34.00,150.00,72506.00,38.00,44.00,48.00,55.00,67.00,82.00,100.00,113.00,132.77,20.99
Usage Reasoning Tokens (tokens),538.88,150.00,4096.00,551813.00,170.00,207.15,241.30,333.75,439.50,551.25,745.10,1106.25,3800.83,502.41
Usage Total Tokens (tokens),777.27,253.00,4220.00,795929.00,290.53,343.15,398.00,529.00,679.00,837.00,1081.00,1408.80,4152.93,528.99

Metric,Value
Benchmark Duration (sec),92.98
Input Token Throughput (tokens/sec),779.79
Output Token Throughput (tokens/sec),7780.28
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),11.01
Total Input Sequence Length (tokens),72506.00
Total Output Sequence Length (tokens),723423.00
Total Output Tokens (tokens),171610.00
Total Reasoning Tokens (tokens),551813.00
Total Token Throughput (tokens/sec),8560.07
Total Usage Completion Tokens (tokens),723423.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),72506.00
Total Usage Reasoning Tokens (tokens),551813.00
Total Usage Total Tokens (tokens),795929.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
