Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),80.72,18.00,768.00,40360.00,24.00,30.00,33.00,44.00,61.00,88.25,147.20,206.30,339.15,73.14
Inter Chunk Latency (ms),54.30,23.62,66810.84,21826247.57,32.46,45.13,48.32,49.73,50.25,50.74,51.55,96.49,100.09,179.03
Inter Token Latency (ms),13.00,9.75,25.67,6498.81,10.13,10.61,10.98,11.46,12.10,13.38,16.67,18.98,22.32,2.59
Output Sequence Length (tokens),3388.34,113.00,37467.00,1694170.00,247.86,441.95,589.00,872.75,1538.50,3401.50,8528.90,12380.65,23474.19,4901.59
Output Token Count (tokens),519.59,3.00,1660.00,259794.00,58.98,148.95,193.90,285.00,445.50,684.25,963.70,1183.05,1456.03,315.95
Output Token Throughput Per User (tokens/sec/user),79.30,38.96,102.51,39647.79,44.80,52.70,59.98,74.73,82.68,87.28,91.05,94.22,98.76,12.14
Prefill Throughput Per User (tokens/sec/user),136.12,4.42,1175.49,68061.42,6.03,9.45,16.37,66.66,104.07,164.04,264.37,392.85,633.60,131.70
Reasoning Token Count (tokens),2868.75,77.00,35900.00,1434376.00,147.84,279.85,362.60,571.50,1080.00,2740.75,7726.70,11342.15,22702.74,4690.18
Request Latency (ms),44734.51,1981.04,458105.20,22367253.15,3205.99,6233.43,7863.73,12123.42,21085.37,46878.78,116617.80,162325.59,296976.56,62238.28
Time to First Output Token (ms),38781.15,1369.36,449599.15,19390575.80,2291.88,4028.60,5301.21,8497.58,15432.35,37893.93,106655.95,150677.38,288279.20,60152.76
Time to First Token (ms),1082.01,395.90,5649.41,541005.58,427.56,443.71,448.66,492.45,552.23,629.03,4310.74,4313.43,5428.55,1381.35
Time to Second Token (ms),147.56,41.82,1116.41,73778.85,45.10,47.45,48.49,49.58,50.12,50.66,220.71,1114.40,1115.94,295.33
Tokens In Flight (tokens),185891.52,0.00,342426.77,,,,,,198549.59,,314812.53,324663.10,333721.07,95437.20
Usage Completion Tokens (tokens),3388.34,113.00,37467.00,1694170.00,247.86,441.95,589.00,872.75,1538.50,3401.50,8528.90,12380.65,23474.19,4901.59
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.72,18.00,768.00,40360.00,24.00,30.00,33.00,44.00,61.00,88.25,147.20,206.30,339.15,73.14
Usage Reasoning Tokens (tokens),2868.75,77.00,35900.00,1434376.00,147.84,279.85,362.60,571.50,1080.00,2740.75,7726.70,11342.15,22702.74,4690.18
Usage Total Tokens (tokens),3469.06,160.00,37549.00,1734530.00,271.99,493.80,634.00,923.50,1627.00,3481.50,8677.40,12438.25,23573.01,4924.51

Metric,Value
Benchmark Duration (sec),605.47
Input Token Throughput (tokens/sec),66.65
Output Token Throughput (tokens/sec),2797.88
Overall Usage Prompt Cache Read % (%),0.00
Request Count,500.00
Request Throughput (requests/sec),0.83
Total Input Sequence Length (tokens),40360.00
Total Output Sequence Length (tokens),1694170.00
Total Output Tokens (tokens),259794.00
Total Reasoning Tokens (tokens),1434376.00
Total Token Throughput (tokens/sec),2864.53
Total Usage Completion Tokens (tokens),1694170.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),40360.00
Total Usage Reasoning Tokens (tokens),1434376.00
Total Usage Total Tokens (tokens),1734530.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
