Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.19,0.00,15.77,793.72,0.00,0.00,0.00,0.00,0.00,0.00,0.26,1.02,3.60,1.02
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),219.84,20.90,848.93,900444.66,35.66,48.45,57.08,81.33,134.80,321.75,545.01,591.89,644.94,183.67
HTTP Data Sent (KB),0.23,0.19,0.34,958.44,0.20,0.21,0.21,0.22,0.23,0.24,0.26,0.28,0.30,0.02
HTTP DNS Lookup (ms),0.02,0.00,5.06,68.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27
HTTP Duration (excl. conn) (ms),130128.52,3846.15,583396.19,533006428.62,11710.09,39719.72,68743.61,90842.37,115726.89,159026.09,204225.61,255069.03,379769.06,68231.18
HTTP Receiving (ms),50399.43,2523.32,473265.66,206436058.28,4878.42,7016.51,8662.12,12917.49,24890.40,76059.20,108233.96,161737.37,291020.73,59335.97
HTTP Sending (ms),0.32,0.06,15.89,1299.39,0.11,0.12,0.12,0.12,0.15,0.16,0.37,1.12,3.77,0.86
HTTP Total Time (ms),130128.72,3846.48,583396.19,533007222.34,11712.38,39721.44,68744.41,90842.37,115726.89,159026.09,204225.61,255069.03,379769.06,68231.00
HTTP Waiting (TTFB) (ms),79728.78,372.93,172713.41,326569070.95,728.37,14120.93,44363.62,66336.69,81900.15,97063.57,112574.32,125200.76,140156.54,29292.66
Input Sequence Length (tokens),28.04,20.00,59.00,114847.00,20.95,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Inter Chunk Latency (ms),98.30,22.80,207564.66,206379405.51,46.48,48.65,49.29,59.49,65.48,77.74,83.72,86.22,90.83,1507.09
Inter Token Latency (ms),31.17,8.32,662.26,127687.32,12.80,14.36,15.44,18.26,21.55,25.23,50.12,89.31,195.78,39.88
Output Sequence Length (tokens),1667.64,198.00,4096.00,6830647.00,290.00,388.00,462.00,643.75,1045.50,2467.50,4096.00,4096.00,4096.00,1343.50
Output Token Count (tokens),329.96,1.00,1226.00,1119884.00,85.00,133.00,159.00,216.00,304.00,416.00,536.00,613.35,796.42,153.25
Output Token Throughput Per User (tokens/sec/user),45.36,1.51,120.14,185800.06,5.11,11.20,19.95,39.64,46.41,54.75,64.76,69.64,78.15,16.03
Prefill Throughput Per User (tokens/sec/user),1.76,0.14,66.99,7215.57,0.18,0.21,0.23,0.28,0.34,0.43,0.67,1.97,40.39,7.11
Reasoning Token Count (tokens),1394.23,82.00,4096.00,5710763.00,125.95,178.00,235.00,356.00,675.50,2030.25,4096.00,4096.00,4096.00,1424.52
Request Latency (ms),130114.76,3846.23,583396.27,532950067.95,11662.95,39682.86,68743.67,90842.45,115726.95,159026.15,204225.68,255069.10,379769.13,68233.75
Time to First Output Token (ms),107640.02,2197.17,543265.30,364469116.63,6481.71,29460.37,57132.15,82039.05,100392.71,124572.79,160679.99,199265.93,309023.38,53078.18
Time to First Token (ms),79729.17,373.19,172713.60,326570662.44,729.49,14121.89,44364.55,66336.89,81900.39,97063.77,112574.53,125200.97,140156.78,29292.35
Time to Second Token (ms),198.43,27.68,23942.75,812785.20,47.22,48.67,49.39,58.68,65.05,78.10,84.38,86.66,94.25,1419.53
Tokens In Flight (tokens),246630.98,0.00,335751.44,,,,,,255121.86,,299564.96,307999.24,324926.62,55919.53
Usage Completion Tokens (tokens),1667.64,198.00,4096.00,6830647.00,290.00,388.00,462.00,643.75,1045.50,2467.50,4096.00,4096.00,4096.00,1343.50
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.04,20.00,59.00,114847.00,20.95,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Usage Reasoning Tokens (tokens),1394.23,82.00,4096.00,5710763.00,125.95,178.00,235.00,356.00,675.50,2030.25,4096.00,4096.00,4096.00,1424.52
Usage Total Tokens (tokens),1695.68,221.00,4154.00,6945494.00,315.00,413.75,489.00,669.00,1075.00,2498.00,4125.00,4127.00,4137.00,1344.63

Metric,Value
Benchmark Duration (sec),1150.83
Input Token Throughput (tokens/sec),99.79
Output Token Throughput (tokens/sec),5935.39
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),3.56
Total Input Sequence Length (tokens),114847.00
Total Output Sequence Length (tokens),6830647.00
Total Output Tokens (tokens),1119884.00
Total Reasoning Tokens (tokens),5710763.00
Total Token Throughput (tokens/sec),6035.18
Total Usage Completion Tokens (tokens),6830647.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),114847.00
Total Usage Reasoning Tokens (tokens),5710763.00
Total Usage Total Tokens (tokens),6945494.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
