Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Reasoning Tokens (tokens),1433.31,105.00,4096.00,2935411.00,131.00,188.00,240.00,352.00,679.00,2185.50,4096.00,4096.00,4096.00,1455.86
Usage Total Tokens (tokens),1728.69,232.00,4147.00,3540353.00,317.00,425.35,497.00,663.00,1069.50,2702.50,4125.00,4127.00,4137.00,1375.42

Metric,Value
Benchmark Duration (sec),472.93
Input Token Throughput (tokens/sec),121.44
Output Token Throughput (tokens/sec),7364.43
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),4.33
Total Input Sequence Length (tokens),57434.00
Total Output Sequence Length (tokens),3482919.00
Total Output Tokens (tokens),547508.00
Total Reasoning Tokens (tokens),2935411.00
Total Token Throughput (tokens/sec),7485.87
Total Usage Completion Tokens (tokens),3482919.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),57434.00
Total Usage Reasoning Tokens (tokens),2935411.00
Total Usage Total Tokens (tokens),3540353.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
