Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),994.96,540.44,1470.07,159193.58,549.28,584.79,670.32,853.84,1082.62,1085.86,1267.38,1269.85,1430.07,211.40
Input Sequence Length (tokens),871.24,24.00,4391.00,139398.00,25.18,30.95,34.00,50.00,299.50,1454.25,2383.60,3221.40,4159.82,1088.95
Inter Chunk Latency (ms),54.51,26.60,223.12,3950564.51,41.94,44.74,45.28,48.33,49.89,50.70,52.26,128.92,168.46,23.70
Inter Token Latency (ms),15.05,9.17,28.06,2408.48,9.70,11.42,11.88,12.84,14.44,16.72,18.49,19.51,25.08,3.09
Output Sequence Length (tokens),1670.62,197.00,4096.00,267299.00,224.90,329.35,408.00,800.75,1521.50,2316.25,3335.00,4096.00,4096.00,1075.71
Output Token Count (tokens),528.55,10.00,2494.00,81397.00,12.53,29.00,41.60,145.00,337.50,880.75,1168.10,1435.50,1921.35,477.94
Output Token Throughput Per User (tokens/sec/user),68.95,35.64,109.00,11032.08,39.88,51.25,54.09,59.80,69.24,77.86,84.15,87.56,103.09,12.82
Prefill Throughput Per User (tokens/sec/user),923.66,22.10,3443.58,147784.80,23.18,27.55,31.28,45.90,317.90,1713.19,2493.32,2828.01,3126.65,1016.32
Reasoning Token Count (tokens),1161.89,31.00,4096.00,185902.00,79.53,183.70,278.80,569.50,923.50,1271.75,2476.60,3647.65,4096.00,960.68
Request Latency (ms),25687.16,3571.02,60497.20,4109945.13,3703.08,5742.68,7199.97,12264.92,23229.05,39232.71,47225.46,53608.40,58241.10,15222.19
Time to First Output Token (ms),16454.50,1582.13,52893.70,2533993.00,2293.74,3731.00,4898.14,8155.79,15553.69,21438.09,30442.99,38163.62,47743.92,10303.06
Time to First Token (ms),996.13,540.70,1470.28,159380.62,549.55,585.01,670.57,854.05,1084.50,1087.11,1269.90,1271.81,1430.31,212.00
Time to Second Token (ms),100.96,32.09,222.65,16153.08,41.18,45.06,45.94,47.11,50.43,184.27,184.81,185.35,192.35,67.28
Tokens In Flight (tokens),86021.43,0.00,125712.67,,,,,,96501.31,,115231.77,119357.18,123597.91,31710.36
Usage Completion Tokens (tokens),1670.62,197.00,4096.00,267299.00,224.90,329.35,408.00,800.75,1521.50,2316.25,3335.00,4096.00,4096.00,1075.71
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),871.24,24.00,4391.00,139398.00,25.18,30.95,34.00,50.00,299.50,1454.25,2383.60,3221.40,4159.82,1088.95
Usage Reasoning Tokens (tokens),1161.89,31.00,4096.00,185902.00,79.53,183.70,278.80,569.50,923.50,1271.75,2476.60,3647.65,4096.00,960.68
Usage Total Tokens (tokens),2541.86,232.00,8255.00,406697.00,268.47,459.60,611.40,1216.75,1974.50,3468.00,5169.80,5933.30,7755.90,1786.94

Metric,Value
Benchmark Duration (sec),99.68
Input Token Throughput (tokens/sec),1398.01
Output Token Throughput (tokens/sec),2680.71
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.60
Total Input Sequence Length (tokens),139398.00
Total Output Sequence Length (tokens),267299.00
Total Output Tokens (tokens),81397.00
Total Reasoning Tokens (tokens),185902.00
Total Token Throughput (tokens/sec),4078.72
Total Usage Completion Tokens (tokens),267299.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),139398.00
Total Usage Reasoning Tokens (tokens),185902.00
Total Usage Total Tokens (tokens),406697.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
