Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),567844.34,12403.60,718811.68,2325890423.63,57645.33,245956.25,500045.06,575392.72,598959.16,619645.43,639165.17,651962.65,677741.77,118144.70
HTTP Receiving (ms),32639.96,1806.66,82580.83,133693295.62,8422.87,17529.34,20716.40,25274.09,31167.56,39901.28,47166.72,50917.99,58272.57,10489.49
HTTP Sending (ms),0.36,0.06,35.08,1472.20,0.11,0.11,0.12,0.12,0.14,0.16,0.36,1.05,3.49,1.68
HTTP Total Time (ms),567844.57,12403.60,718811.68,2325891377.62,57645.61,245959.99,500045.50,575392.72,598959.16,619645.43,639165.17,651962.65,677741.77,118144.29
HTTP Waiting (TTFB) (ms),535204.02,2467.38,674652.39,2192195655.81,28062.53,214281.77,465035.73,543168.32,566072.60,586861.94,606565.48,618861.49,644543.08,117612.41
Input Sequence Length (tokens),8204.00,8204.00,8205.00,33603604.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.07
Inter Chunk Latency (ms),119.65,22.54,38448.83,133678916.50,43.00,44.93,87.57,89.57,91.25,92.82,94.33,95.64,98.42,658.97
Inter Token Latency (ms),35.66,14.24,276.88,146061.34,18.76,21.69,23.29,26.83,32.66,41.74,49.64,55.43,89.45,13.89
OSL Mismatch Diff % (%),-7.77,-94.34,0.00,-31813.57,-76.88,-57.15,-34.38,0.00,0.00,0.00,0.00,0.00,0.00,18.35
Output Sequence Length (tokens),944.47,58.00,1024.00,3868533.00,236.80,438.75,672.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,187.86
Output Token Count (tokens),214.52,1.00,1014.00,413593.00,5.00,20.00,46.00,122.00,207.00,277.00,352.00,454.00,754.11,141.98
Output Token Throughput Per User (tokens/sec/user),31.01,3.61,70.23,127021.87,11.18,18.04,20.14,23.96,30.62,37.27,42.94,46.11,53.31,9.07
Prefill Throughput Per User (tokens/sec/user),31.89,12.16,3324.62,130616.11,12.73,13.26,13.53,13.98,14.49,15.10,17.64,38.29,292.41,170.15
Reasoning Token Count (tokens),843.49,10.00,1024.00,3454940.00,78.95,195.75,404.50,729.00,1024.00,1024.00,1024.00,1024.00,1024.00,267.00
Request Latency (ms),567840.90,12403.68,718811.75,2325876338.21,57645.38,245956.30,500045.10,575392.79,598959.24,619643.07,639165.24,651962.71,677741.85,118145.28
Time to First Output Token (ms),559719.35,6296.48,701163.89,1076900024.38,55534.16,205262.04,507093.47,566940.33,590667.59,612900.59,630847.71,643963.53,670329.91,121020.02
Time to First Token (ms),535204.45,2467.65,674652.60,2192197421.71,28063.40,214282.54,465036.67,543168.53,566072.82,586862.18,606565.67,618861.71,644543.26,117612.04
Time to Second Token (ms),226.50,22.82,25517.02,927740.96,34.60,40.61,78.66,81.43,84.07,86.76,88.81,90.39,6777.89,1416.23
Tokens In Flight (tokens),3942623.19,0.00,4217195.93,,,,,,4211003.87,,4212966.14,4213482.55,4214496.45,824572.44
Usage Completion Tokens (tokens),944.47,58.00,1024.00,3868533.00,236.80,438.75,672.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,187.86
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.00,8204.00,8205.00,33603604.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.07
Usage Reasoning Tokens (tokens),843.49,10.00,1024.00,3454940.00,78.95,195.75,404.50,729.00,1024.00,1024.00,1024.00,1024.00,1024.00,267.00
Usage Total Tokens (tokens),9148.47,8262.00,9229.00,37472137.00,8440.80,8642.75,8876.00,9228.00,9228.00,9228.00,9228.00,9228.00,9228.00,187.86

Metric,Value
Benchmark Duration (sec),4853.04
Input Token Throughput (tokens/sec),6924.23
OSL Mismatch Count,853.00
Output Token Throughput (tokens/sec),797.13
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),0.84
Total Input Sequence Length (tokens),33603604.00
Total Output Sequence Length (tokens),3868533.00
Total Output Tokens (tokens),413593.00
Total Reasoning Tokens (tokens),3454940.00
Total Token Throughput (tokens/sec),7721.36
Total Usage Completion Tokens (tokens),3868533.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),33603604.00
Total Usage Reasoning Tokens (tokens),3454940.00
Total Usage Total Tokens (tokens),37472137.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
