Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),1.67,0.00,127.14,,,,,,1.63,,1.91,1.99,4.64,1.37
Effective Total Throughput (tokens/sec),5910.17,0.00,22832.52,,,,,,5911.14,,7362.91,8447.42,10872.43,1706.75
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,454.25,48.00,1603.00,1860616.00,65.95,85.00,106.00,155.00,268.00,668.00,1179.50,1281.00,1414.00,403.94
HTTP Chunks Sent,1.00,1.00,1.00,4096.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.22,0.00,29.22,905.56,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.07,3.59,1.43
HTTP Connection Overhead (ms),0.24,0.00,32.57,963.85,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.07,3.59,1.53
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),195.05,21.81,683.26,798923.27,29.32,37.63,46.33,67.22,115.33,286.03,505.13,547.14,604.74,172.42
HTTP Data Sent (KB),0.62,0.28,1.52,2537.98,0.30,0.34,0.38,0.45,0.57,0.74,0.95,1.10,1.43,0.23
HTTP DNS Lookup (ms),0.01,0.00,4.27,58.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23
HTTP Duration (excl. conn) (ms),137463.54,3814.01,987204.74,563050673.67,9863.86,34590.41,60744.37,82194.56,114960.10,165970.74,241436.56,306824.16,510352.87,93542.41
HTTP Receiving (ms),60377.52,2874.05,916904.63,247306317.72,4158.63,6167.96,7592.04,11813.21,25127.35,85961.28,143847.69,207808.22,414602.46,82512.60
HTTP Sending (ms),0.37,0.06,29.45,1496.71,0.11,0.12,0.12,0.13,0.14,0.16,0.42,1.19,3.65,1.43
HTTP Total Time (ms),137463.78,3815.24,987204.74,563051637.52,9873.23,34591.50,60744.37,82194.56,114960.10,165970.74,241436.56,306824.16,510352.90,93542.25
HTTP Waiting (TTFB) (ms),77085.66,674.16,270979.42,315742859.24,890.87,11794.61,36541.24,58919.66,77275.35,98511.46,116182.81,126626.77,143088.37,32325.23
Input Sequence Length (tokens),143.48,50.00,403.00,587675.00,51.00,63.00,78.00,99.00,129.00,169.00,238.00,281.00,330.00,64.19
Inter Chunk Latency (ms),133.23,22.47,327690.08,247273937.22,47.58,49.58,59.15,70.00,75.88,81.23,84.76,86.55,90.73,2102.31
Inter Token Latency (ms),40.80,10.00,1311.55,167107.86,11.89,14.13,15.79,18.50,21.57,26.15,78.07,141.93,347.43,73.49
Output Sequence Length (tokens),1622.30,200.00,4096.00,6644961.00,255.00,326.00,393.50,593.00,1021.00,2316.75,4096.00,4096.00,4096.00,1352.93
Output Token Count (tokens),186.47,1.00,764.00,634370.00,48.00,69.00,87.00,129.00,173.00,238.00,294.00,345.00,435.97,84.38
Output Token Throughput Per User (tokens/sec/user),43.72,0.76,100.00,179057.69,2.88,7.05,12.81,38.24,46.37,54.07,63.32,70.76,84.08,18.07
Prefill Throughput Per User (tokens/sec/user),7.20,0.24,367.94,29499.96,0.50,0.73,0.88,1.19,1.73,2.69,4.77,11.75,153.00,27.83
Reasoning Token Count (tokens),1467.43,83.00,4096.00,6010591.00,164.00,218.75,273.00,428.00,804.00,2086.00,4096.00,4096.00,4096.00,1397.81
Request Latency (ms),137455.71,3814.07,987204.80,563018585.85,9863.99,34590.44,60744.45,82182.81,114947.31,165970.81,241436.63,306824.24,510352.93,93543.52
Time to First Output Token (ms),117511.88,3488.25,846263.67,397307660.98,7682.09,26987.53,53426.03,75968.03,101913.87,133100.75,190260.54,260202.01,443631.28,80615.05
Time to First Token (ms),77086.10,674.48,270979.63,315744648.63,892.24,11797.11,36541.44,58919.88,77275.59,98511.68,116183.03,126626.98,143088.56,32324.88
Time to Second Token (ms),506.36,29.80,114112.40,2074046.69,47.76,50.48,54.96,65.73,74.73,80.56,83.79,86.25,14195.35,4671.45
Tokens In Flight (tokens),305232.21,0.00,368955.68,,,,,,324940.07,,349616.47,354068.50,360433.54,64275.60
Usage Completion Tokens (tokens),1622.30,200.00,4096.00,6644961.00,255.00,326.00,393.50,593.00,1021.00,2316.75,4096.00,4096.00,4096.00,1352.93
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),143.48,50.00,403.00,587675.00,51.00,63.00,78.00,99.00,129.00,169.00,238.00,281.00,330.00,64.19
Usage Reasoning Tokens (tokens),1467.43,83.00,4096.00,6010591.00,164.00,218.75,273.00,428.00,804.00,2086.00,4096.00,4096.00,4096.00,1397.81
Usage Total Tokens (tokens),1765.78,263.00,4499.00,7232636.00,327.90,426.00,492.50,712.00,1182.00,2499.75,4240.00,4272.00,4373.00,1372.43

Metric,Value
Benchmark Duration (sec),1223.06
Input Token Throughput (tokens/sec),480.49
Output Token Throughput (tokens/sec),5433.03
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),3.35
Total Input Sequence Length (tokens),587675.00
Total Output Sequence Length (tokens),6644961.00
Total Output Tokens (tokens),634370.00
Total Reasoning Tokens (tokens),6010591.00
Total Token Throughput (tokens/sec),5913.52
Total Usage Completion Tokens (tokens),6644961.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),587675.00
Total Usage Reasoning Tokens (tokens),6010591.00
Total Usage Total Tokens (tokens),7232636.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
