Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,446.04,44.00,1206.00,71366.00,54.36,70.95,113.10,201.25,400.00,651.25,842.90,897.75,1148.06,277.21
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.24,0.00,45.94,199.12,0.00,0.00,0.00,0.00,0.00,0.44,3.71,4.69,20.96,5.11
HTTP Connection Overhead (ms),1.61,0.00,49.51,257.79,0.00,0.00,0.00,0.00,0.00,0.44,6.53,8.62,23.45,5.62
HTTP Connection Reused (ratio),0.70,0.00,1.00,112.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),192.28,19.98,517.68,30765.47,24.37,31.39,49.34,87.84,172.79,279.63,368.72,386.11,493.23,119.01
HTTP Data Sent (KB),3.66,0.19,18.16,585.41,0.22,0.24,0.26,0.34,1.41,5.91,10.79,12.78,16.60,4.38
HTTP DNS Lookup (ms),0.37,0.00,4.23,58.68,0.00,0.00,0.00,0.00,0.00,0.00,0.28,3.61,4.11,1.11
HTTP Duration (excl. conn) (ms),24385.47,3218.77,65988.54,3901674.70,3880.63,4576.75,7170.06,12173.65,22715.49,35873.63,44191.98,49641.41,56578.04,14348.02
HTTP Receiving (ms),23564.35,2544.89,64983.53,3770296.48,2963.84,3888.32,6406.30,11223.28,21634.91,34269.48,43385.09,48646.53,55609.15,14285.48
HTTP Sending (ms),1.42,0.12,46.16,227.77,0.12,0.13,0.13,0.15,0.17,0.60,3.98,4.93,21.19,5.12
HTTP Total Time (ms),24387.08,3218.77,66032.37,3901932.50,3883.97,4577.11,7170.06,12173.65,22715.49,35873.74,44192.40,49641.43,56578.04,14348.07
HTTP Waiting (TTFB) (ms),819.69,433.25,1695.96,131150.46,438.54,494.36,549.00,689.87,783.50,958.15,1076.05,1250.89,1432.68,221.48
Input Sequence Length (tokens),872.41,24.00,4173.00,139585.00,25.18,30.95,34.00,50.00,307.50,1398.50,2355.00,3062.90,4154.87,1080.58
Inter Chunk Latency (ms),52.95,24.37,221.29,3768964.14,36.49,44.98,46.00,48.65,49.56,50.63,51.45,52.86,167.52,20.49
Inter Token Latency (ms),14.38,8.33,25.31,2300.47,9.29,10.51,11.23,12.38,13.77,16.33,17.70,19.02,23.43,2.91
Output Sequence Length (tokens),1659.08,211.00,4096.00,265453.00,229.57,287.95,481.40,845.25,1468.00,2218.00,3023.80,4096.00,4096.00,1037.98
Output Token Count (tokens),509.34,9.00,1968.00,76910.00,11.50,22.50,41.00,141.50,328.00,850.00,1119.00,1277.00,1662.50,434.12
Output Token Throughput Per User (tokens/sec/user),72.28,39.52,120.04,11564.21,42.74,52.58,56.49,61.24,72.62,80.79,89.05,95.13,107.67,14.02
Prefill Throughput Per User (tokens/sec/user),970.56,25.83,3183.38,155289.84,30.24,34.32,41.75,64.40,411.33,1806.04,2464.71,2779.41,3111.78,1008.28
Reasoning Token Count (tokens),1178.39,31.00,4096.00,188543.00,98.41,201.75,264.90,611.25,940.00,1314.75,2382.10,4096.00,4096.00,958.48
Request Latency (ms),24377.23,3218.82,65988.48,3900356.07,3873.60,4576.83,7170.14,12161.15,22715.55,35873.71,44144.42,49639.01,56578.11,14351.23
Time to First Output Token (ms),15229.16,784.88,48705.33,2299602.93,1869.93,3573.11,4948.76,8217.27,14037.15,20041.35,26953.64,31438.73,42266.06,9026.90
Time to First Token (ms),821.20,433.48,1696.17,131391.94,438.76,494.60,549.20,690.05,786.86,964.78,1076.27,1254.30,1432.93,221.74
Time to Second Token (ms),98.34,30.96,219.20,15734.36,41.21,45.29,46.02,47.14,49.13,218.10,218.89,218.97,219.07,77.29
Tokens In Flight (tokens),78770.03,0.00,138972.20,,,,,,88073.06,,125884.51,132545.11,136855.95,40061.86
Usage Completion Tokens (tokens),1659.08,211.00,4096.00,265453.00,229.57,287.95,481.40,845.25,1468.00,2218.00,3023.80,4096.00,4096.00,1037.98
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),872.41,24.00,4173.00,139585.00,25.18,30.95,34.00,50.00,307.50,1398.50,2355.00,3062.90,4154.87,1080.58
Usage Reasoning Tokens (tokens),1178.39,31.00,4096.00,188543.00,98.41,201.75,264.90,611.25,940.00,1314.75,2382.10,4096.00,4096.00,958.48
Usage Total Tokens (tokens),2531.49,246.00,8255.00,405038.00,284.59,461.70,649.90,1269.50,2074.00,3514.50,4903.00,6033.20,7469.05,1717.34

Metric,Value
Benchmark Duration (sec),102.11
Input Token Throughput (tokens/sec),1366.48
Output Token Throughput (tokens/sec),2598.67
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.57
Total Input Sequence Length (tokens),139585.00
Total Output Sequence Length (tokens),265453.00
Total Output Tokens (tokens),76910.00
Total Reasoning Tokens (tokens),188543.00
Total Token Throughput (tokens/sec),3965.15
Total Usage Completion Tokens (tokens),265453.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),139585.00
Total Usage Reasoning Tokens (tokens),188543.00
Total Usage Total Tokens (tokens),405038.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
