Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),1036.01,1036.00,1037.00,132609.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.09
Inter Chunk Latency (ms),40.62,23.56,122.71,4033358.19,30.19,37.18,39.28,40.44,40.79,41.13,42.12,43.14,45.39,2.49
Inter Token Latency (ms),10.44,6.21,17.56,1336.47,6.33,7.51,7.94,8.33,10.34,12.02,13.24,13.90,16.39,2.28
OSL Mismatch Diff % (%),-59.37,-95.21,0.00,-7598.77,-94.27,-91.38,-87.28,-82.32,-57.80,-51.35,-12.76,0.00,0.00,25.90
Output Sequence Length (tokens),3328.79,392.00,8192.00,426085.00,469.28,705.75,1042.20,1448.00,3457.00,3985.50,7146.90,8192.00,8192.00,2121.99
Output Token Count (tokens),1123.67,48.00,2264.00,130346.00,143.60,195.00,317.00,502.50,1457.00,1598.00,1727.50,1800.25,1887.10,585.07
Output Token Throughput Per User (tokens/sec/user),100.50,56.94,161.11,12864.42,61.07,71.94,75.51,83.21,96.75,119.98,125.87,133.22,158.08,22.30
Prefill Throughput Per User (tokens/sec/user),1452.44,816.96,1806.37,185912.73,935.08,1001.67,1215.28,1345.61,1486.11,1597.02,1698.33,1716.16,1728.82,199.44
Reasoning Token Count (tokens),2310.46,104.00,8192.00,295739.00,228.62,366.70,694.50,910.00,1855.50,2366.50,5807.30,8192.00,8192.00,2166.32
Request Latency (ms),32240.13,6077.31,108227.44,4126736.20,7134.90,9961.13,13188.98,18836.82,31616.51,38268.47,52851.04,62369.52,83664.70,17149.16
Time to First Output Token (ms),18265.52,2404.85,78100.38,2118800.83,4037.89,5315.68,8442.73,11304.27,17671.30,22384.84,29054.30,34221.91,55183.63,10703.77
Time to First Token (ms),729.52,573.53,1268.12,93378.01,599.25,603.68,610.01,648.71,697.12,769.91,852.65,1034.27,1107.92,121.30
Time to Second Token (ms),39.23,26.20,45.01,5022.03,32.88,33.73,35.41,39.15,39.82,40.24,40.76,42.69,44.62,2.51
Tokens In Flight (tokens),44330.57,0.00,68066.41,,,,,,48385.23,,57869.46,60506.90,63981.81,13776.16
Usage Completion Tokens (tokens),3328.79,392.00,8192.00,426085.00,469.28,705.75,1042.20,1448.00,3457.00,3985.50,7146.90,8192.00,8192.00,2121.99
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.01,1036.00,1037.00,132609.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.09
Usage Reasoning Tokens (tokens),2310.46,104.00,8192.00,295739.00,228.62,366.70,694.50,910.00,1855.50,2366.50,5807.30,8192.00,8192.00,2166.32
Usage Total Tokens (tokens),4364.80,1428.00,9228.00,558694.00,1505.28,1742.40,2078.20,2484.00,4493.00,5021.50,8182.90,9228.00,9228.00,2121.98

Metric,Value
Benchmark Duration (sec),294.71
Input Token Throughput (tokens/sec),449.94
OSL Mismatch Count,115.00
Output Token Throughput (tokens/sec),1445.70
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.43
Total Input Sequence Length (tokens),132609.00
Total Output Sequence Length (tokens),426085.00
Total Output Tokens (tokens),130346.00
Total Reasoning Tokens (tokens),295739.00
Total Token Throughput (tokens/sec),1895.63
Total Usage Completion Tokens (tokens),426085.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),132609.00
Total Usage Reasoning Tokens (tokens),295739.00
Total Usage Total Tokens (tokens),558694.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
