Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.09,0.00,3.62,48.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.15,0.53
HTTP Duration (excl. conn) (ms),14881.32,2292.64,67755.85,7619237.72,2522.44,3122.05,3947.97,5953.15,11630.52,18757.83,32175.55,42453.97,56377.45,12100.15
HTTP Receiving (ms),14324.92,1785.91,67309.19,7334357.25,1943.04,2565.73,3474.26,5386.39,11090.84,18302.89,31389.23,41859.65,55854.71,12074.46
HTTP Sending (ms),0.34,0.07,4.66,174.17,0.11,0.12,0.12,0.14,0.15,0.17,0.29,1.68,4.39,0.75
HTTP Total Time (ms),14881.60,2292.64,67755.85,7619379.01,2522.44,3122.05,3947.97,5953.15,11630.52,18757.83,32175.60,42454.21,56377.45,12100.19
HTTP Waiting (TTFB) (ms),556.07,393.26,952.59,284706.30,401.77,408.16,445.00,461.95,533.95,590.21,807.94,854.34,859.59,125.45
Input Sequence Length (tokens),262.63,21.00,1434.00,134467.00,21.00,22.55,24.00,35.00,64.00,593.75,733.80,845.25,1314.26,335.90
Inter Chunk Latency (ms),45.50,25.66,97.64,7330370.95,37.94,42.15,44.14,44.84,45.65,46.24,47.14,48.18,49.88,2.69
Inter Token Latency (ms),12.24,6.39,25.51,6264.53,7.06,7.65,8.12,9.84,12.41,13.96,16.00,17.55,22.02,3.16
Output Sequence Length (tokens),1114.76,183.00,4096.00,570758.00,217.00,288.65,344.10,553.75,874.50,1285.50,2040.90,3329.40,4096.00,876.21
Output Token Count (tokens),225.77,6.00,1926.00,110628.00,13.89,24.00,32.90,72.00,128.50,254.75,617.20,807.10,1258.65,267.69
Output Token Throughput Per User (tokens/sec/user),87.35,39.21,156.44,44721.28,45.49,56.97,62.49,71.64,80.57,101.63,123.12,130.65,141.63,22.96
Prefill Throughput Per User (tokens/sec/user),481.32,29.61,2250.42,246435.09,33.81,40.54,44.68,61.54,120.96,1091.43,1480.91,1628.15,1956.97,600.64
Reasoning Token Count (tokens),898.69,31.00,4096.00,460130.00,149.43,218.55,280.10,434.50,718.00,983.25,1536.90,2781.55,4096.00,824.93
Request Latency (ms),14873.61,2292.69,67710.84,7615289.87,2522.50,3122.11,3948.05,5947.05,11608.69,18729.44,32175.61,42426.91,56377.51,12100.53
Time to First Output Token (ms),10318.92,971.43,42656.10,5056272.19,1877.19,2477.79,3234.65,4586.90,9671.82,13753.53,18937.08,22912.15,36179.08,6948.98
Time to First Token (ms),556.48,393.46,952.81,284918.93,402.00,408.36,445.19,462.14,534.17,590.42,810.10,856.38,859.91,125.88
Time to Second Token (ms),45.65,26.74,50.19,23375.26,41.39,43.64,44.38,45.04,45.61,46.41,47.17,47.82,49.32,1.58
Tokens In Flight (tokens),53883.24,0.00,101771.84,,,,,,58286.04,,91306.12,96634.27,99905.23,27414.93
Usage Completion Tokens (tokens),1114.76,183.00,4096.00,570758.00,217.00,288.65,344.10,553.75,874.50,1285.50,2040.90,3329.40,4096.00,876.21
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),262.63,21.00,1434.00,134467.00,21.00,22.55,24.00,35.00,64.00,593.75,733.80,845.25,1314.26,335.90
Usage Reasoning Tokens (tokens),898.69,31.00,4096.00,460130.00,149.43,218.55,280.10,434.50,718.00,983.25,1536.90,2781.55,4096.00,824.93
Usage Total Tokens (tokens),1377.39,209.00,4210.00,705225.00,239.88,350.55,459.20,745.75,1185.50,1723.75,2389.30,3419.45,4146.34,886.00

Metric,Value
Benchmark Duration (sec),153.37
Input Token Throughput (tokens/sec),876.71
Output Token Throughput (tokens/sec),3721.28
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),3.34
Total Input Sequence Length (tokens),134467.00
Total Output Sequence Length (tokens),570758.00
Total Output Tokens (tokens),110628.00
Total Reasoning Tokens (tokens),460130.00
Total Token Throughput (tokens/sec),4597.99
Total Usage Completion Tokens (tokens),570758.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),134467.00
Total Usage Reasoning Tokens (tokens),460130.00
Total Usage Total Tokens (tokens),705225.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
