Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Total Reasoning Tokens (tokens),192662.00
Total Token Throughput (tokens/sec),1922.48
Total Usage Completion Tokens (tokens),272136.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),143043.00
Total Usage Reasoning Tokens (tokens),192662.00
Total Usage Total Tokens (tokens),415179.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
