Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),181625.04,3947.90,248069.27,371968082.94,21523.33,75432.51,153028.47,174648.12,188030.87,203153.04,217438.44,225862.84,238178.00,40272.31
HTTP Receiving (ms),18364.39,1102.69,57535.06,37610280.53,3720.10,8367.00,10546.35,13814.32,17473.08,21636.49,26565.02,31938.48,42721.95,7272.44
HTTP Sending (ms),0.50,0.06,29.61,1033.67,0.11,0.12,0.12,0.13,0.14,0.16,0.69,2.47,6.78,1.76
HTTP Total Time (ms),181625.44,3947.90,248069.27,371968906.54,21524.08,75436.06,153028.47,174648.12,188030.87,203153.04,217438.44,225862.84,238178.00,40271.80
HTTP Waiting (TTFB) (ms),163260.14,2508.07,232189.65,334356768.75,6622.50,61544.58,134557.78,157634.67,170213.78,183525.03,197637.98,206841.50,219099.57,39634.57
Input Sequence Length (tokens),8204.01,8204.00,8205.00,16801808.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Inter Chunk Latency (ms),64.11,3.00,29879.22,37605075.03,36.20,39.50,40.35,40.72,41.31,91.87,94.27,95.21,97.91,281.37
Inter Token Latency (ms),19.89,7.89,482.71,40730.18,9.68,11.46,12.62,14.96,18.23,22.27,27.53,33.07,46.52,12.63
OSL Mismatch Diff % (%),-7.91,-95.61,0.00,-16196.88,-78.67,-56.14,-35.28,0.00,0.00,0.00,0.00,0.00,0.00,18.54
Output Sequence Length (tokens),943.02,45.00,1024.00,1931296.00,218.41,449.10,662.70,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,189.89
Output Token Count (tokens),216.11,1.00,1014.00,214813.00,5.00,21.00,46.30,124.25,205.50,276.00,369.00,461.10,692.64,142.06
Output Token Throughput Per User (tokens/sec/user),56.50,2.07,126.73,115710.35,21.49,30.24,36.33,44.90,54.85,66.85,79.22,87.27,103.35,17.35
Prefill Throughput Per User (tokens/sec/user),82.74,35.33,3270.69,169452.28,37.44,39.66,41.51,44.70,48.20,52.04,60.97,133.30,1238.58,235.36
Reasoning Token Count (tokens),838.13,10.00,1024.00,1716483.00,93.47,216.35,401.10,711.00,1024.00,1024.00,1024.00,1024.00,1024.00,265.70
Request Latency (ms),181622.57,3910.68,248069.34,371963020.47,21523.37,75432.57,153028.53,174648.19,188030.93,203153.10,217438.51,225829.66,238178.06,40272.65
Time to First Output Token (ms),176092.92,3910.68,243630.57,174684177.72,15840.02,70030.65,144808.79,169175.58,183526.10,198048.17,212386.76,220623.66,233699.05,41048.77
Time to First Token (ms),163260.72,2508.34,232189.84,334357945.43,6623.70,61545.32,134559.01,157635.00,170213.98,183525.25,197638.63,206841.69,219099.78,39634.08
Time to Second Token (ms),161.29,24.82,26745.26,330325.81,30.95,33.40,34.78,35.77,37.19,86.39,89.26,90.55,94.66,1407.94
Tokens In Flight (tokens),2001544.51,0.00,2116853.31,,,,,,2111133.89,,2113232.95,2113733.50,2114679.86,374656.78
Usage Completion Tokens (tokens),943.02,45.00,1024.00,1931296.00,218.41,449.10,662.70,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,189.89
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,16801808.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Usage Reasoning Tokens (tokens),838.13,10.00,1024.00,1716483.00,93.47,216.35,401.10,711.00,1024.00,1024.00,1024.00,1024.00,1024.00,265.70
Usage Total Tokens (tokens),9147.02,8249.00,9229.00,18733104.00,8422.41,8653.10,8866.70,9228.00,9228.00,9228.00,9228.00,9228.00,9228.00,189.89

Metric,Value
Benchmark Duration (sec),1533.12
Input Token Throughput (tokens/sec),10959.19
OSL Mismatch Count,428.00
Output Token Throughput (tokens/sec),1259.71
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),1.34
Total Input Sequence Length (tokens),16801808.00
Total Output Sequence Length (tokens),1931296.00
Total Output Tokens (tokens),214813.00
Total Reasoning Tokens (tokens),1716483.00
Total Token Throughput (tokens/sec),12218.90
Total Usage Completion Tokens (tokens),1931296.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),16801808.00
Total Usage Reasoning Tokens (tokens),1716483.00
Total Usage Total Tokens (tokens),18733104.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
