Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),154.06,23.20,477.61,39438.82,27.39,32.53,36.21,51.76,89.40,198.74,426.24,449.93,469.71,139.89
HTTP Data Sent (KB),0.60,0.28,1.52,153.92,0.30,0.33,0.38,0.44,0.56,0.70,0.92,1.01,1.34,0.22
HTTP DNS Lookup (ms),0.22,0.00,3.90,56.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,3.77,0.86
HTTP Duration (excl. conn) (ms),18011.87,2891.75,57188.17,4611038.53,3348.83,4270.44,5054.20,6960.41,11575.41,23901.28,47238.74,49721.95,52348.88,15127.30
HTTP Receiving (ms),16993.01,2333.34,54033.08,4350209.66,2867.13,3642.35,4355.53,5999.98,10297.14,21951.40,46775.94,48958.59,51306.68,15145.83
HTTP Sending (ms),0.41,0.11,4.81,106.11,0.11,0.11,0.12,0.13,0.14,0.16,0.22,4.13,4.65,1.03
HTTP Total Time (ms),18012.34,2891.75,57188.17,4611160.03,3348.83,4270.44,5054.20,6960.41,11575.41,23907.23,47238.74,49721.95,52348.88,15127.18
HTTP Waiting (TTFB) (ms),1018.45,408.44,5916.15,260722.75,411.74,417.23,419.48,468.47,548.22,603.64,3150.88,5531.78,5915.74,1421.16
Input Sequence Length (tokens),139.77,50.00,403.00,35782.00,51.00,60.00,77.50,97.00,128.00,164.00,237.00,278.00,319.00,62.79
Inter Chunk Latency (ms),47.81,25.76,2381.22,4348250.85,38.93,42.59,45.07,46.30,46.61,46.90,48.10,49.02,122.71,29.68
Inter Token Latency (ms),11.11,8.80,21.94,2843.46,9.04,9.46,9.77,10.19,10.79,11.57,12.48,13.50,18.72,1.67
Output Sequence Length (tokens),1513.80,236.00,4096.00,387534.00,274.50,326.75,388.00,543.25,940.50,2061.50,4096.00,4096.00,4096.00,1301.53
Output Token Count (tokens),184.44,1.00,495.00,40207.00,48.00,63.85,79.00,126.00,172.00,237.75,291.90,343.60,431.62,87.01
Output Token Throughput Per User (tokens/sec/user),91.55,45.59,113.59,23435.78,53.53,74.05,80.15,86.43,92.69,98.12,102.34,105.75,110.66,10.48
Prefill Throughput Per User (tokens/sec/user),246.34,9.57,866.64,63062.55,13.75,21.76,32.58,154.35,229.85,310.83,458.31,552.10,607.87,146.55
Reasoning Token Count (tokens),1356.75,157.00,4096.00,347327.00,202.20,234.75,269.00,391.50,708.50,1810.75,4096.00,4096.00,4096.00,1342.59
Request Latency (ms),18004.30,2891.80,57188.26,4609100.49,3348.89,4270.51,5030.70,6948.71,11551.98,23901.43,47238.80,49686.07,52348.87,15129.74
Time to First Output Token (ms),10888.72,2286.16,47906.38,2351963.55,2522.51,3112.82,3786.45,5118.94,8123.61,13947.39,22904.42,27716.61,37720.68,8145.48
Time to First Token (ms),1018.94,408.64,5920.77,260849.64,411.98,417.44,419.70,468.65,548.41,603.85,3154.69,5532.07,5920.26,1421.91
Time to Second Token (ms),135.26,26.39,2381.22,34627.17,34.03,42.84,44.46,46.03,46.38,46.73,49.31,209.25,2380.07,429.54
Tokens In Flight (tokens),38385.16,0.00,64549.61,,,,,,42286.45,,54615.29,56901.29,61505.08,14870.55
Usage Completion Tokens (tokens),1513.80,236.00,4096.00,387534.00,274.50,326.75,388.00,543.25,940.50,2061.50,4096.00,4096.00,4096.00,1301.53
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),139.77,50.00,403.00,35782.00,51.00,60.00,77.50,97.00,128.00,164.00,237.00,278.00,319.00,62.79
Usage Reasoning Tokens (tokens),1356.75,157.00,4096.00,347327.00,202.20,234.75,269.00,391.50,708.50,1810.75,4096.00,4096.00,4096.00,1342.59
Usage Total Tokens (tokens),1653.58,314.00,4499.00,423316.00,330.65,428.50,490.00,665.50,1140.00,2237.00,4213.00,4259.00,4363.25,1318.43

Metric,Value
Benchmark Duration (sec),167.38
Input Token Throughput (tokens/sec),213.78
Output Token Throughput (tokens/sec),2315.28
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.53
Total Input Sequence Length (tokens),35782.00
Total Output Sequence Length (tokens),387534.00
Total Output Tokens (tokens),40207.00
Total Reasoning Tokens (tokens),347327.00
Total Token Throughput (tokens/sec),2529.06
Total Usage Completion Tokens (tokens),387534.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),35782.00
Total Usage Reasoning Tokens (tokens),347327.00
Total Usage Total Tokens (tokens),423316.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
