Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Inter Chunk Latency (ms),39.22,21.00,1228.81,2649787.68,26.76,30.24,34.37,38.12,38.81,39.24,39.90,41.45,78.32,17.53
Inter Token Latency (ms),9.39,7.00,12.49,938.93,7.90,8.34,8.47,8.81,9.26,9.88,10.64,11.01,12.11,0.89
Output Sequence Length (tokens),2896.54,305.00,30406.00,289654.00,358.46,398.85,572.70,796.00,1304.50,3172.75,6404.80,10948.15,20001.10,4271.73
Output Token Count (tokens),498.04,51.00,1698.00,49804.00,110.40,138.90,180.50,251.25,420.00,677.50,1002.20,1165.20,1299.03,320.03
Output Token Throughput Per User (tokens/sec/user),107.42,80.09,142.95,10741.50,82.59,90.80,94.00,101.24,107.96,113.47,118.05,119.90,126.63,9.74
Prefill Throughput Per User (tokens/sec/user),110.18,18.90,535.02,11017.54,26.23,40.12,49.54,61.44,91.54,130.62,177.43,212.24,484.87,79.99
Reasoning Token Count (tokens),2398.50,136.00,28708.00,239850.00,193.42,296.75,349.90,493.50,947.00,2563.25,5619.90,9848.15,18743.65,4024.89
Request Latency (ms),27195.12,3153.45,213243.77,2719511.63,4086.46,4523.05,6115.65,7988.58,13021.05,29445.44,61164.13,105565.93,194306.96,36162.37
Time to First Output Token (ms),23030.85,1876.18,202024.82,2303085.06,2368.25,3406.50,3938.75,5341.80,9683.03,24226.38,53313.98,95010.96,183935.34,34343.67
Time to First Token (ms),697.24,485.11,2243.16,69723.95,518.56,528.65,549.21,561.36,592.89,705.27,789.35,921.14,2065.07,331.67
Time to Second Token (ms),46.73,31.73,180.51,4672.75,32.10,35.28,35.89,36.36,36.88,37.33,39.09,178.27,180.10,36.38
Tokens In Flight (tokens),24026.75,0.00,60208.85,,,,,,21284.51,,42471.38,45492.61,56061.87,11635.44
Usage Completion Tokens (tokens),2896.54,305.00,30406.00,289654.00,358.46,398.85,572.70,796.00,1304.50,3172.75,6404.80,10948.15,20001.10,4271.73
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Usage Reasoning Tokens (tokens),2398.50,136.00,28708.00,239850.00,193.42,296.75,349.90,493.50,947.00,2563.25,5619.90,9848.15,18743.65,4024.89
Usage Total Tokens (tokens),2968.48,335.00,30532.00,296848.00,400.34,448.65,594.70,852.00,1433.50,3243.75,6498.30,11116.65,20088.49,4293.82

Metric,Value
Benchmark Duration (sec),478.75
Input Token Throughput (tokens/sec),15.03
Output Token Throughput (tokens/sec),604.99
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.21
Total Input Sequence Length (tokens),7194.00
Total Output Sequence Length (tokens),289654.00
Total Output Tokens (tokens),49804.00
Total Reasoning Tokens (tokens),239850.00
Total Token Throughput (tokens/sec),620.01
Total Usage Completion Tokens (tokens),289654.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),7194.00
Total Usage Reasoning Tokens (tokens),239850.00
Total Usage Total Tokens (tokens),296848.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
