Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Token Latency (ms),13.46,7.63,21.05,2825.58,8.05,10.17,10.89,11.96,13.65,14.80,16.01,16.67,18.57,2.15
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1250.61,7.00,59725.00,262628.00,12.63,91.00,107.70,155.50,345.00,1039.00,2142.20,3532.55,13041.91,4502.22
Output Token Count (tokens),2146.15,2.00,58992.00,180277.00,8.64,39.00,85.50,218.75,584.00,1379.00,3181.10,8580.90,23686.29,6776.69
Output Token Throughput Per User (tokens/sec/user),76.37,47.50,131.02,16036.81,53.87,60.00,62.45,67.56,73.25,83.62,91.81,98.35,124.19,13.24
Prefill Throughput Per User (tokens/sec/user),312.25,1.00,6556.59,65573.42,8.46,60.75,68.08,141.55,217.44,285.49,391.21,708.71,2044.41,595.64
Reasoning Token Count (tokens),392.15,0.00,4151.00,82351.00,0.00,0.00,0.00,117.25,220.00,442.50,942.10,1482.60,2123.19,530.21
Request Latency (ms),325496.80,9290.06,1020667.18,68354328.72,38752.95,113870.64,205861.67,312362.34,341628.19,365328.66,388187.00,398473.00,459250.34,96377.28
Requested OSL (tokens),1250.61,7.00,59725.00,262628.00,12.63,91.00,107.70,155.50,345.00,1039.00,2142.20,3532.55,13041.91,4502.22
Time to First Output Token (ms),313062.84,49041.59,396442.44,25984216.10,58805.02,91414.89,137677.32,314454.04,338212.23,361343.59,374883.36,382966.80,395103.97,85962.09
Time to First Token (ms),309496.24,6783.71,394810.16,64994210.77,27110.12,95243.30,201648.45,305269.97,333866.75,354775.26,370725.39,378295.70,392468.75,81081.98
Time to Second Token (ms),79.68,4.28,230.15,16731.90,5.40,19.57,25.21,34.79,72.08,113.99,151.23,173.67,214.28,50.46
Tokens In Flight (tokens),2474950.92,0.00,2992625.09,,,,,,2722357.85,,2913112.94,2922113.90,2986014.21,688899.50
Usage Completion Tokens (tokens),1250.61,7.00,59725.00,262628.00,12.63,91.00,107.70,155.50,345.00,1039.00,2142.20,3532.55,13041.91,4502.22
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),66491.79,344.00,131362.00,13963276.00,2967.27,18708.15,21055.90,43164.50,66840.50,91078.75,104818.10,114637.45,130271.15,31424.23
Usage Reasoning Tokens (tokens),392.15,0.00,4151.00,82351.00,0.00,0.00,0.00,117.25,220.00,442.50,942.10,1482.60,2123.19,530.21
Usage Total Tokens (tokens),67742.40,355.00,131953.00,14225904.00,4060.13,18849.15,21239.20,45648.25,68001.00,92098.75,106813.50,115033.65,130521.09,31461.53

Metric,Value
Benchmark Duration (sec),1819.76
Input Token Throughput (tokens/sec),7588.73
Maximum Response Timestamp (ns),1789846730634560000.00
Minimum Request Timestamp (ns),1789844910875806464.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),142.73
Request Count,210.00
Request Throughput (requests/sec),0.11
Theoretical Prefix Cache Hit (%),93.54
Total Input Sequence Length (tokens),13963276.00
Total Output Sequence Length (tokens),262628.00
Total Output Tokens (tokens),180277.00
Total Reasoning Tokens (tokens),82351.00
Total Token Throughput (tokens/sec),7731.47
Total Usage Completion Tokens (tokens),262628.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13963276.00
Total Usage Reasoning Tokens (tokens),82351.00
Total Usage Total Tokens (tokens),14225904.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
