Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Total Tokens (tokens),52752.22,196.00,138061.00,15298143.00,1779.47,3612.55,5013.50,27145.50,47983.50,76765.25,103014.30,119690.65,130634.73,35138.78

Metric,Value
Benchmark Duration (sec),1829.18
Input Token Throughput (tokens/sec),8183.64
Maximum Response Timestamp (ns),1789849400290415360.00
Minimum Request Timestamp (ns),1789847571114572032.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),130.55
Request Count,290.00
Request Throughput (requests/sec),0.16
Theoretical Prefix Cache Hit (%),94.28
Total Input Sequence Length (tokens),15057929.00
Total Output Sequence Length (tokens),240214.00
Total Output Tokens (tokens),132026.00
Total Reasoning Tokens (tokens),108188.00
Total Token Throughput (tokens/sec),8314.19
Total Usage Completion Tokens (tokens),240214.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),15057929.00
Total Usage Reasoning Tokens (tokens),108188.00
Total Usage Total Tokens (tokens),15298143.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
