Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Completion Tokens (tokens),981.66,278.00,1024.00,502608.00,379.20,619.55,929.10,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,135.49
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,530432.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),918.89,126.00,1024.00,470474.00,181.00,289.00,617.30,927.25,1024.00,1024.00,1024.00,1024.00,1024.00,219.96
Usage Total Tokens (tokens),2017.66,1314.00,2060.00,1033040.00,1415.20,1655.55,1965.10,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,135.49

Metric,Value
Benchmark Duration (sec),128.78
Input Token Throughput (tokens/sec),4118.69
OSL Mismatch Count,53.00
Output Token Throughput (tokens/sec),3902.64
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),3.98
Total Input Sequence Length (tokens),530432.00
Total Output Sequence Length (tokens),502608.00
Total Output Tokens (tokens),32134.00
Total Reasoning Tokens (tokens),470474.00
Total Token Throughput (tokens/sec),8021.34
Total Usage Completion Tokens (tokens),502608.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),530432.00
Total Usage Reasoning Tokens (tokens),470474.00
Total Usage Total Tokens (tokens),1033040.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
