Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),16165.33,2384.91,43353.32,2586453.30,2425.26,3348.06,4241.83,7584.33,14743.15,23643.26,31462.22,34331.33,37345.82,9915.44
HTTP Receiving (ms),15436.01,1705.75,42398.20,2469761.40,1846.31,2740.32,3631.95,6831.87,14020.83,22939.70,30648.17,32911.33,36830.71,9860.30
HTTP Sending (ms),0.14,0.11,0.51,22.50,0.11,0.12,0.12,0.12,0.13,0.15,0.16,0.18,0.32,0.04
HTTP Total Time (ms),16165.33,2384.91,43353.32,2586453.30,2425.26,3348.06,4241.83,7584.33,14743.15,23643.26,31462.22,34331.33,37345.82,9915.44
HTTP Waiting (TTFB) (ms),729.18,497.40,1544.27,116669.41,503.78,517.94,526.96,568.50,674.29,819.23,978.39,1119.78,1452.29,211.70
Input Sequence Length (tokens),867.54,24.00,4391.00,138807.00,25.18,30.95,34.00,50.00,338.50,1364.25,2383.10,3096.25,4159.82,1074.93
Inter Chunk Latency (ms),34.17,23.31,200.30,2468677.57,28.52,30.33,31.50,32.78,33.49,34.15,34.82,36.23,39.09,10.03
Inter Token Latency (ms),9.23,6.42,15.79,1476.78,6.51,6.79,7.22,7.86,8.76,10.49,11.41,12.07,14.20,1.79
Output Sequence Length (tokens),1658.60,230.00,4096.00,265376.00,244.21,344.40,445.00,833.50,1441.50,2260.75,3336.60,4096.00,4096.00,1054.24
Output Token Count (tokens),514.49,11.00,2183.00,77174.00,15.49,26.35,41.90,138.75,354.50,792.75,1113.50,1387.85,1706.51,445.38
Output Token Throughput Per User (tokens/sec/user),112.19,63.33,155.76,17950.60,70.43,82.82,87.67,95.30,114.16,127.22,138.42,147.36,153.66,20.34
Prefill Throughput Per User (tokens/sec/user),973.08,32.69,3339.47,155693.34,39.69,50.35,59.74,76.80,516.39,1757.18,2583.64,2772.98,3149.25,994.31
Reasoning Token Count (tokens),1176.26,31.00,4096.00,188202.00,97.18,225.95,262.60,585.00,919.50,1272.50,2607.60,4096.00,4096.00,982.43
Request Latency (ms),16158.63,2384.97,43353.38,2585381.46,2425.33,3348.12,4241.89,7584.38,14728.24,23643.33,31462.28,34331.40,37345.89,9917.19
Time to First Output Token (ms),9675.52,927.63,31546.62,1451327.57,1362.74,2485.47,3120.50,4845.92,9261.63,12578.96,16657.55,21818.94,27788.70,5853.35
Time to First Token (ms),729.40,497.59,1544.47,116703.89,503.98,518.62,527.15,568.72,674.51,819.43,978.61,1120.00,1452.50,211.71
Time to Second Token (ms),31.94,26.82,200.30,5109.64,27.08,28.06,28.84,29.82,30.70,31.43,32.45,34.78,43.29,13.56
Tokens In Flight (tokens),8478.83,0.00,19900.44,,,,,,8395.20,,12900.19,14448.24,17548.03,3418.27
Usage Completion Tokens (tokens),1658.60,230.00,4096.00,265376.00,244.21,344.40,445.00,833.50,1441.50,2260.75,3336.60,4096.00,4096.00,1054.24
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),867.54,24.00,4391.00,138807.00,25.18,30.95,34.00,50.00,338.50,1364.25,2383.10,3096.25,4159.82,1074.93
Usage Reasoning Tokens (tokens),1176.26,31.00,4096.00,188202.00,97.18,225.95,262.60,585.00,919.50,1272.50,2607.60,4096.00,4096.00,982.43
Usage Total Tokens (tokens),2526.14,268.00,8257.00,404183.00,305.85,534.10,677.20,1216.50,2016.00,3496.00,4997.20,5885.00,8245.56,1740.75

Metric,Value
Benchmark Duration (sec),665.27
Input Token Throughput (tokens/sec),208.65
Output Token Throughput (tokens/sec),398.90
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),0.24
Total Input Sequence Length (tokens),138807.00
Total Output Sequence Length (tokens),265376.00
Total Output Tokens (tokens),77174.00
Total Reasoning Tokens (tokens),188202.00
Total Token Throughput (tokens/sec),607.54
Total Usage Completion Tokens (tokens),265376.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),138807.00
Total Usage Reasoning Tokens (tokens),188202.00
Total Usage Total Tokens (tokens),404183.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
