Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.33,0.00,3.94,52.51,0.00,0.00,0.00,0.00,0.00,0.00,0.27,3.11,3.87,0.99
HTTP Duration (excl. conn) (ms),21917.56,2179.25,55539.16,3506809.71,3520.14,4223.01,5412.60,9483.86,19541.11,31694.93,40318.01,47855.54,53706.93,13824.96
HTTP Receiving (ms),21180.50,1702.91,54509.32,3388880.08,2541.14,3309.60,4830.34,8856.57,18846.03,31199.98,39449.79,47123.69,52419.56,13800.73
HTTP Sending (ms),0.57,0.12,4.84,90.53,0.12,0.12,0.13,0.14,0.15,0.19,0.67,4.08,4.75,1.22
HTTP Total Time (ms),21918.27,2179.25,55539.16,3506923.37,3524.16,4223.01,5412.60,9483.86,19541.11,31694.93,40318.01,47855.54,53706.93,13824.47
HTTP Waiting (TTFB) (ms),736.49,411.51,1474.72,117839.09,412.66,450.92,455.37,516.19,678.60,875.26,1052.39,1154.65,1452.21,253.12
Input Sequence Length (tokens),890.58,24.00,4280.00,142493.00,25.18,30.95,34.00,50.00,322.00,1437.00,2362.90,3245.10,4153.28,1110.75
Inter Chunk Latency (ms),46.38,23.24,196.01,3387034.53,34.56,41.65,42.80,45.86,46.27,46.58,47.33,48.41,50.58,8.08
Inter Token Latency (ms),12.46,8.58,21.87,1994.05,8.66,9.15,9.71,10.52,11.85,14.04,15.52,16.60,20.40,2.59
Output Sequence Length (tokens),1689.33,187.00,4096.00,270293.00,232.21,312.20,414.90,802.00,1563.00,2288.50,3264.10,4096.00,4096.00,1092.25
Output Token Count (tokens),515.12,10.00,2945.00,79329.00,15.00,19.90,35.60,135.00,353.00,827.75,1080.20,1361.60,1880.73,479.15
Output Token Throughput Per User (tokens/sec/user),83.41,45.72,116.61,13346.03,49.02,60.24,64.42,71.25,84.39,95.02,102.98,109.25,115.52,15.75
Prefill Throughput Per User (tokens/sec/user),1066.80,24.69,3396.32,170688.60,29.03,37.00,48.93,80.31,559.56,1985.74,2780.74,2978.59,3117.77,1079.24
Reasoning Token Count (tokens),1193.53,31.00,4096.00,190964.00,94.41,198.65,282.20,527.25,924.50,1377.25,2732.90,3974.70,4096.00,1007.52
Request Latency (ms),21906.12,2179.32,55539.24,3504978.83,3501.04,4221.49,5412.66,9448.44,19541.18,31683.20,40318.09,47855.61,53707.00,13828.23
Time to First Output Token (ms),13948.63,842.36,50928.19,2148089.61,1436.29,3219.79,4031.63,6303.99,11891.71,17840.46,25542.69,38041.47,44733.21,9933.58
Time to First Token (ms),737.15,411.74,1474.97,117944.30,412.85,451.18,455.61,516.54,678.85,875.46,1053.34,1154.89,1452.44,253.50
Time to Second Token (ms),57.94,28.88,195.94,9269.89,39.53,42.20,42.68,43.68,45.28,46.10,48.35,195.81,195.91,42.74
Tokens In Flight (tokens),54544.64,0.00,99518.41,,,,,,55667.90,,90707.53,93310.64,97043.45,27474.50
Usage Completion Tokens (tokens),1689.33,187.00,4096.00,270293.00,232.21,312.20,414.90,802.00,1563.00,2288.50,3264.10,4096.00,4096.00,1092.25
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),890.58,24.00,4280.00,142493.00,25.18,30.95,34.00,50.00,322.00,1437.00,2362.90,3245.10,4153.28,1110.75
Usage Reasoning Tokens (tokens),1193.53,31.00,4096.00,190964.00,94.41,198.65,282.20,527.25,924.50,1377.25,2732.90,3974.70,4096.00,1007.52
Usage Total Tokens (tokens),2579.91,282.00,8254.00,412786.00,303.52,452.70,588.70,1263.50,2169.50,3896.00,5070.80,5876.05,8007.13,1775.23

Metric,Value
Benchmark Duration (sec),142.31
Input Token Throughput (tokens/sec),1001.24
Output Token Throughput (tokens/sec),1899.24
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.12
Total Input Sequence Length (tokens),142493.00
Total Output Sequence Length (tokens),270293.00
Total Output Tokens (tokens),79329.00
Total Reasoning Tokens (tokens),190964.00
Total Token Throughput (tokens/sec),2900.48
Total Usage Completion Tokens (tokens),270293.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),142493.00
Total Usage Reasoning Tokens (tokens),190964.00
Total Usage Total Tokens (tokens),412786.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
