Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.31,0.00,5.64,78.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,5.53,1.20
HTTP Duration (excl. conn) (ms),15735.88,2781.37,56586.48,4028385.76,2883.62,4618.96,6484.63,10380.96,13441.56,18137.32,26624.42,35133.62,53698.71,9597.65
HTTP Receiving (ms),14805.01,2302.30,56165.35,3790082.11,2426.24,3951.62,5811.71,9447.43,12302.40,17031.33,25661.46,34555.65,51968.11,9554.34
HTTP Sending (ms),0.58,0.11,7.00,148.63,0.11,0.12,0.12,0.13,0.15,0.16,0.37,6.39,6.98,1.58
HTTP Total Time (ms),15736.56,2781.37,56586.48,4028559.47,2883.62,4618.96,6490.51,10380.96,13441.56,18137.32,26624.42,35133.62,53698.71,9597.57
HTTP Waiting (TTFB) (ms),930.29,402.53,6447.09,238155.02,409.74,413.55,417.85,483.29,560.50,716.52,2362.56,2452.41,6147.02,1014.82
Input Sequence Length (tokens),266.99,21.00,1434.00,68350.00,22.00,23.00,24.50,34.00,56.50,432.75,847.50,1109.75,1402.60,364.90
Inter Chunk Latency (ms),47.80,25.77,2317.00,3788030.37,39.55,43.41,44.81,45.93,46.35,46.73,48.25,48.91,51.36,44.96
Inter Token Latency (ms),12.51,9.12,25.96,3202.07,9.91,10.61,10.98,11.54,12.35,13.08,14.20,15.10,17.15,1.62
Output Sequence Length (tokens),1169.68,173.00,4096.00,299439.00,200.25,348.25,483.50,763.25,989.50,1360.50,2064.50,2377.50,4096.00,706.38
Output Token Count (tokens),226.85,10.00,2070.00,57165.00,14.02,25.00,30.10,76.00,116.00,227.50,544.20,954.95,1280.25,303.26
Output Token Throughput Per User (tokens/sec/user),81.05,38.52,109.63,20747.64,58.38,66.23,70.43,76.46,80.95,86.69,91.06,94.24,100.89,8.85
Prefill Throughput Per User (tokens/sec/user),363.65,13.08,2191.91,93093.34,15.47,31.67,38.50,57.79,100.77,457.76,1318.23,1518.78,1990.50,516.85
Reasoning Token Count (tokens),946.38,153.00,4096.00,242274.00,168.50,279.50,381.00,660.75,846.00,1060.25,1440.00,1981.50,4096.00,612.04
Request Latency (ms),15727.97,2781.44,56586.54,4026360.52,2883.69,4586.21,6462.63,10381.03,13441.63,18137.38,26605.10,35121.91,53699.02,9597.41
Time to First Output Token (ms),12243.64,2123.02,53975.58,3085397.76,2644.87,4260.16,5911.76,8701.63,11444.66,14178.06,19321.32,22521.31,33100.75,6092.03
Time to First Token (ms),930.98,403.06,6447.27,238330.15,409.97,413.76,418.06,483.54,560.71,716.76,2368.76,2453.32,6147.25,1015.31
Time to Second Token (ms),52.93,26.53,183.13,13549.86,38.74,42.33,43.38,45.36,46.02,46.53,48.11,171.82,175.20,29.65
Tokens In Flight (tokens),27815.98,0.00,49035.25,,,,,,29729.35,,44008.44,45156.59,47834.62,13691.12
Usage Completion Tokens (tokens),1169.68,173.00,4096.00,299439.00,200.25,348.25,483.50,763.25,989.50,1360.50,2064.50,2377.50,4096.00,706.38
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),266.99,21.00,1434.00,68350.00,22.00,23.00,24.50,34.00,56.50,432.75,847.50,1109.75,1402.60,364.90
Usage Reasoning Tokens (tokens),946.38,153.00,4096.00,242274.00,168.50,279.50,381.00,660.75,846.00,1060.25,1440.00,1981.50,4096.00,612.04
Usage Total Tokens (tokens),1436.68,195.00,4369.00,367789.00,224.25,381.75,560.50,858.00,1357.00,1853.00,2366.50,2605.75,4135.45,769.72

Metric,Value
Benchmark Duration (sec),145.22
Input Token Throughput (tokens/sec),470.63
Output Token Throughput (tokens/sec),2061.83
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.76
Total Input Sequence Length (tokens),68350.00
Total Output Sequence Length (tokens),299439.00
Total Output Tokens (tokens),57165.00
Total Reasoning Tokens (tokens),242274.00
Total Token Throughput (tokens/sec),2532.47
Total Usage Completion Tokens (tokens),299439.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),68350.00
Total Usage Reasoning Tokens (tokens),242274.00
Total Usage Total Tokens (tokens),367789.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
