Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),518.09,16.16,8813.88,51809.49,29.67,35.76,46.18,61.58,107.12,301.75,1202.86,2516.74,6526.13,1270.96
HTTP Data Sent (KB),0.56,0.25,1.39,55.67,0.27,0.30,0.32,0.40,0.52,0.62,0.84,0.98,1.31,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),44384.36,2030.61,746302.00,4438435.53,3089.58,3722.43,4555.39,5818.55,9322.27,26078.34,100842.79,215011.59,558894.77,107628.20
HTTP Receiving (ms),43731.14,1403.74,745728.27,4373114.28,2266.17,3017.32,3834.17,5152.70,8784.23,25407.87,100233.91,214487.59,558177.08,107638.81
HTTP Sending (ms),0.13,0.11,0.22,12.55,0.11,0.11,0.11,0.12,0.12,0.13,0.14,0.17,0.22,0.02
HTTP Total Time (ms),44384.36,2030.61,746302.00,4438435.53,3089.58,3722.43,4555.39,5818.55,9322.27,26078.34,100842.79,215011.59,558894.77,107628.20
HTTP Waiting (TTFB) (ms),653.09,514.89,2339.09,65308.71,514.96,521.41,526.87,550.12,612.63,685.78,732.55,800.94,1322.25,213.64
Input Sequence Length (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Inter Chunk Latency (ms),36.25,24.43,209.38,4372444.26,31.18,32.40,34.21,35.56,36.11,36.46,36.90,38.48,41.05,6.36
Inter Token Latency (ms),9.46,7.82,11.75,945.65,8.08,8.39,8.42,8.88,9.36,9.99,10.65,10.93,11.71,0.82
Output Sequence Length (tokens),4391.63,138.00,65291.00,439163.00,213.24,297.40,402.40,564.50,971.50,2502.25,10946.40,21965.10,56305.76,10268.48
Output Token Count (tokens),197.99,47.00,638.00,19601.00,47.98,62.60,78.60,128.00,179.00,245.50,337.80,382.40,622.32,108.79
Output Token Throughput Per User (tokens/sec/user),106.52,85.08,127.88,10651.75,85.36,91.46,93.89,100.08,106.82,112.60,118.74,119.20,123.70,8.93
Prefill Throughput Per User (tokens/sec/user),224.64,21.37,591.73,22464.01,58.45,88.50,95.80,148.10,204.40,273.73,368.97,481.42,561.97,111.66
Reasoning Token Count (tokens),4195.62,75.00,65291.00,419562.00,159.15,218.65,262.70,416.50,806.00,2391.00,10867.70,21341.95,55689.98,10235.00
Request Latency (ms),44377.72,2030.68,746294.98,4437772.01,3089.63,3722.49,4555.45,5818.61,9318.82,26078.40,100806.44,215009.70,558888.97,107627.37
Time to First Output Token (ms),35990.51,1438.56,552947.19,3563060.05,2224.97,3007.63,3887.02,4797.72,8027.18,23119.53,85251.46,168545.86,422235.76,81339.34
Time to First Token (ms),653.28,515.07,2339.27,65327.75,515.14,521.60,527.06,550.30,612.81,685.96,732.74,801.11,1322.44,213.64
Time to Second Token (ms),33.49,29.35,38.20,3349.46,29.71,30.90,31.57,32.68,33.59,34.21,35.24,36.76,37.63,1.62
Tokens In Flight (tokens),57017.97,0.00,113039.48,,,,,,54435.88,,95645.25,102268.77,110191.50,27330.99
Usage Completion Tokens (tokens),4391.63,138.00,65291.00,439163.00,213.24,297.40,402.40,564.50,971.50,2502.25,10946.40,21965.10,56305.76,10268.48
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),4195.62,75.00,65291.00,419562.00,159.15,218.65,262.70,416.50,806.00,2391.00,10867.70,21341.95,55689.98,10235.00
Usage Total Tokens (tokens),4529.99,201.00,65408.00,452999.00,268.32,363.35,506.10,678.25,1137.50,2615.00,11008.10,22072.05,56569.28,10273.73

Metric,Value
Benchmark Duration (sec),1141.37
Input Token Throughput (tokens/sec),12.12
Output Token Throughput (tokens/sec),384.76
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.09
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),439163.00
Total Output Tokens (tokens),19601.00
Total Reasoning Tokens (tokens),419562.00
Total Token Throughput (tokens/sec),396.88
Total Usage Completion Tokens (tokens),439163.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),419562.00
Total Usage Total Tokens (tokens),452999.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
