Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),693.05,463.22,1147.47,88710.05,479.38,500.75,518.21,573.96,656.77,745.51,980.95,1146.60,1147.46,172.61
Input Sequence Length (tokens),68.71,35.00,136.00,8795.00,39.27,41.35,45.70,53.75,64.00,82.00,96.30,103.65,131.65,20.89
Inter Chunk Latency (ms),47.92,22.87,201.19,914801.89,28.36,32.32,37.98,40.19,40.74,42.77,44.47,138.12,161.76,27.80
Inter Token Latency (ms),10.57,8.30,12.84,1352.96,8.33,8.90,9.41,9.93,10.61,11.23,11.76,11.96,12.33,0.93
Output Sequence Length (tokens),676.97,266.00,4096.00,86652.00,271.62,299.50,339.70,478.75,596.00,783.25,953.80,1167.95,1904.20,418.06
Output Token Count (tokens),157.92,48.00,324.00,20056.00,55.34,76.00,82.20,108.00,150.00,198.50,236.80,281.90,303.96,61.37
Output Token Throughput Per User (tokens/sec/user),95.38,77.87,120.50,12208.67,81.08,83.61,85.04,89.02,94.21,100.72,106.27,112.34,120.04,8.81
Prefill Throughput Per User (tokens/sec/user),105.61,35.78,234.61,13517.73,44.69,49.79,59.29,74.69,97.00,130.66,169.32,188.00,213.52,42.81
Reasoning Token Count (tokens),520.28,175.00,4096.00,66596.00,190.81,223.45,255.40,333.00,442.50,576.75,720.60,951.95,1714.48,404.73
Request Latency (ms),7840.16,3406.91,34590.72,1003540.41,3425.18,3911.27,4171.92,5515.21,6979.35,8896.59,11347.90,14208.53,21167.79,4079.14
Time to First Output Token (ms),5947.96,2442.32,18124.29,755391.39,2521.49,2988.34,3152.92,4166.76,5366.96,6818.38,8767.26,9957.96,16884.67,2912.45
Time to First Token (ms),693.27,463.44,1147.82,88738.52,479.57,500.95,518.39,574.19,656.97,745.72,981.22,1146.95,1147.74,172.63
Time to Second Token (ms),51.24,28.61,198.18,6559.28,33.71,36.08,36.52,37.82,38.51,40.39,44.47,166.82,178.81,39.53
Tokens In Flight (tokens),5934.31,0.00,10135.96,,,,,,6013.84,,8233.01,8742.87,9472.07,1792.35
Usage Completion Tokens (tokens),676.97,266.00,4096.00,86652.00,271.62,299.50,339.70,478.75,596.00,783.25,953.80,1167.95,1904.20,418.06
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),68.71,35.00,136.00,8795.00,39.27,41.35,45.70,53.75,64.00,82.00,96.30,103.65,131.65,20.89
Usage Reasoning Tokens (tokens),520.28,175.00,4096.00,66596.00,190.81,223.45,255.40,333.00,442.50,576.75,720.60,951.95,1714.48,404.73
Usage Total Tokens (tokens),745.68,309.00,4186.00,95447.00,322.16,347.70,389.70,534.75,664.00,862.00,1032.60,1251.85,1969.57,425.20

Metric,Value
Benchmark Duration (sec),80.17
Input Token Throughput (tokens/sec),109.70
Output Token Throughput (tokens/sec),1080.77
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),1.60
Total Input Sequence Length (tokens),8795.00
Total Output Sequence Length (tokens),86652.00
Total Output Tokens (tokens),20056.00
Total Reasoning Tokens (tokens),66596.00
Total Token Throughput (tokens/sec),1190.47
Total Usage Completion Tokens (tokens),86652.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),8795.00
Total Usage Reasoning Tokens (tokens),66596.00
Total Usage Total Tokens (tokens),95447.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
