Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),1405.07,233.00,4096.00,140507.00,251.81,336.40,478.40,784.25,1179.00,1895.75,2507.60,3052.75,4096.00,872.37
Output Token Count (tokens),352.57,10.00,1766.00,34552.00,10.97,15.85,28.00,73.00,138.00,648.25,915.10,1178.80,1501.19,405.13
Output Token Throughput Per User (tokens/sec/user),130.28,64.88,205.68,13027.88,83.08,89.10,93.43,110.79,128.10,141.56,179.82,193.36,201.92,29.84
Prefill Throughput Per User (tokens/sec/user),147.65,45.75,817.86,14764.53,46.54,56.83,63.03,76.24,99.61,143.17,351.68,475.71,679.73,137.39
Reasoning Token Count (tokens),1059.55,149.00,4096.00,105955.00,207.41,258.50,324.80,632.75,897.50,1230.00,1749.90,2869.80,4096.00,742.33
Request Latency (ms),12416.60,1943.82,38925.81,1241659.62,2139.06,2554.13,3295.24,5742.47,9385.34,17049.89,25756.20,29258.32,36120.89,8549.49
Time to First Output Token (ms),8556.53,1382.14,27133.82,838539.83,1723.98,2221.30,2934.97,5036.73,7861.96,11269.28,14650.80,17832.82,25074.96,5116.98
Time to First Token (ms),475.45,307.74,631.01,47544.91,366.00,388.31,398.88,411.25,471.29,528.62,577.91,592.47,604.64,70.72
Time to Second Token (ms),32.00,26.12,37.00,3200.20,26.77,28.89,30.07,31.43,32.19,32.91,33.37,34.06,36.04,1.66
Tokens In Flight (tokens),4037.99,0.00,10879.17,,,,,,3644.26,,7049.72,8336.59,9913.09,2073.81
Usage Completion Tokens (tokens),1405.07,233.00,4096.00,140507.00,251.81,336.40,478.40,784.25,1179.00,1895.75,2507.60,3052.75,4096.00,872.37
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.57,24.00,361.00,6957.00,24.00,27.95,30.90,34.00,47.50,67.50,170.70,212.30,343.18,65.25
Usage Reasoning Tokens (tokens),1059.55,149.00,4096.00,105955.00,207.41,258.50,324.80,632.75,897.50,1230.00,1749.90,2869.80,4096.00,742.33
Usage Total Tokens (tokens),1474.64,268.00,4135.00,147464.00,296.71,364.55,573.50,885.25,1297.50,1940.50,2562.70,3221.25,4130.05,871.40

Metric,Value
Benchmark Duration (sec),314.41
Input Token Throughput (tokens/sec),22.13
Output Token Throughput (tokens/sec),446.89
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.32
Total Input Sequence Length (tokens),6957.00
Total Output Sequence Length (tokens),140507.00
Total Output Tokens (tokens),34552.00
Total Reasoning Tokens (tokens),105955.00
Total Token Throughput (tokens/sec),469.02
Total Usage Completion Tokens (tokens),140507.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),6957.00
Total Usage Reasoning Tokens (tokens),105955.00
Total Usage Total Tokens (tokens),147464.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
