Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),8536.75,2237.33,13942.93,853675.45,3043.56,4033.89,5032.91,7457.71,8850.09,10144.10,10764.60,11102.98,12926.76,2237.22
HTTP Sending (ms),0.14,0.11,0.19,14.26,0.11,0.12,0.12,0.13,0.14,0.15,0.16,0.16,0.19,0.01
HTTP Total Time (ms),10782.83,4404.34,15989.31,1078283.12,5151.25,6314.79,7252.23,9828.78,11076.47,12433.12,13094.09,13241.76,15471.75,2239.53
HTTP Waiting (TTFB) (ms),2245.93,1990.13,2671.57,224593.42,2035.44,2053.35,2085.69,2132.61,2213.08,2335.93,2421.89,2550.67,2671.40,149.18
Input Sequence Length (tokens),8204.00,8204.00,8204.00,820400.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.00
Inter Chunk Latency (ms),32.17,21.04,70.38,853509.24,26.83,29.05,29.84,31.08,32.27,33.23,33.91,34.67,37.44,2.45
Inter Token Latency (ms),9.47,6.90,13.63,946.63,6.91,7.24,7.57,8.42,9.32,10.35,11.23,12.30,12.99,1.47
OSL Mismatch Diff % (%),-10.52,-79.59,0.00,-1052.15,-75.53,-62.31,-56.37,-5.64,0.00,0.00,0.00,0.00,0.00,21.57
Output Sequence Length (tokens),916.26,209.00,1024.00,91626.00,250.58,385.95,446.80,966.25,1024.00,1024.00,1024.00,1024.00,1024.00,220.89
Output Token Count (tokens),200.04,8.00,493.00,9402.00,10.76,17.50,33.60,97.00,212.00,282.00,326.00,424.80,486.10,119.53
Output Token Throughput Per User (tokens/sec/user),108.17,73.37,144.92,10817.20,76.99,81.27,89.04,96.63,107.27,118.76,132.08,138.03,144.70,16.60
Prefill Throughput Per User (tokens/sec/user),3667.89,3070.61,4121.83,366788.58,3070.80,3216.11,3387.03,3511.80,3706.72,3846.55,3933.04,3994.96,4030.13,233.02
Reasoning Token Count (tokens),822.24,45.00,1024.00,82224.00,80.64,173.35,277.60,668.25,1024.00,1024.00,1024.00,1024.00,1024.00,295.52
Request Latency (ms),10781.25,4404.42,15989.38,1078124.90,5151.33,6313.21,7252.31,9828.85,11076.54,12433.19,13094.16,13241.83,15471.82,2240.56
Time to First Output Token (ms),7847.68,2710.83,12138.60,368841.06,2940.48,3434.10,4114.92,5827.19,8111.48,10048.83,11060.92,11603.36,11947.57,2598.27
Time to First Token (ms),2246.16,1990.38,2671.79,224615.66,2035.68,2053.59,2085.92,2132.83,2213.29,2336.13,2422.18,2550.91,2671.62,149.18
Time to Second Token (ms),26.32,21.04,30.52,2632.04,21.58,23.30,24.13,25.09,26.36,27.72,28.92,29.41,30.31,1.89
Tokens In Flight (tokens),33972.74,0.00,36510.73,,,,,,34336.18,,35269.38,35522.57,36095.32,2557.12
Usage Completion Tokens (tokens),916.26,209.00,1024.00,91626.00,250.58,385.95,446.80,966.25,1024.00,1024.00,1024.00,1024.00,1024.00,220.89
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.00,8204.00,8204.00,820400.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.00
Usage Reasoning Tokens (tokens),822.24,45.00,1024.00,82224.00,80.64,173.35,277.60,668.25,1024.00,1024.00,1024.00,1024.00,1024.00,295.52
Usage Total Tokens (tokens),9120.26,8413.00,9228.00,912026.00,8454.58,8589.95,8650.80,9170.25,9228.00,9228.00,9228.00,9228.00,9228.00,220.89

Metric,Value
Benchmark Duration (sec),272.49
Input Token Throughput (tokens/sec),3010.75
OSL Mismatch Count,26.00
Output Token Throughput (tokens/sec),336.25
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.37
Total Input Sequence Length (tokens),820400.00
Total Output Sequence Length (tokens),91626.00
Total Output Tokens (tokens),9402.00
Total Reasoning Tokens (tokens),82224.00
Total Token Throughput (tokens/sec),3347.00
Total Usage Completion Tokens (tokens),91626.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),820400.00
Total Usage Reasoning Tokens (tokens),82224.00
Total Usage Total Tokens (tokens),912026.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
